	DX	DY	DZ	
Node 1025: 100: 650.0 Hz	-5.21576e-7	5.54009e-7	1.11178e-7	
Node 1025: 101: 661.025 Hz	-4.98334e-7	5.29484e-7	1.08762e-7	
Node 1025: 102: 675.0 Hz	-4.69736e-7	4.99235e-7	1.0577e-7	
Node 1025: 103: 687.294 Hz	-4.45459e-7	4.73528e-7	1.03186e-7	
Node 1025: 104: 697.3 Hz	-4.2635e-7	4.53293e-7	1.01103e-7	
Node 1025: 105: 700.0 Hz	-4.21295e-7	4.47941e-7	1.00542e-7	
Node 1025: 106: 709.929 Hz	-4.03093e-7	4.28674e-7	9.84791e-8	
Node 1025: 107: 722.389 Hz	-3.81113e-7	4.05423e-7	9.58754e-8	
Node 1025: 108: 725.0 Hz	-3.7663e-7	4.00683e-7	9.53263e-8	
Node 1025: 109: 736.09 Hz	-3.58065e-7	3.81065e-7	9.29749e-8	
Node 1025: 110: 743.994 Hz	-3.45305e-7	3.6759e-7	9.12773e-8	
Node 1025: 111: 750.0 Hz	-3.35871e-7	3.57633e-7	8.99741e-8	
Node 1025: 112: 754.932 Hz	-3.28294e-7	3.49639e-7	8.8895e-8	
Node 1025: 113: 762.145 Hz	-3.17486e-7	3.38243e-7	8.73024e-8	
Node 1025: 114: 774.128 Hz	-3.00245e-7	3.20081e-7	8.462e-8	
Node 1025: 115: 775.0 Hz	-2.99024e-7	3.18797e-7	8.44232e-8	
Node 1025: 116: 785.187 Hz	-2.8512e-7	3.04171e-7	8.21093e-8	
Node 1025: 117: 800.0 Hz	-2.66031e-7	2.84123e-7	7.87072e-8	
Node 1025: 118: 814.223 Hz	-2.4894e-7	2.66217e-7	7.54195e-8	
Node 1025: 119: 825.0 Hz	-2.36782e-7	2.53507e-7	7.293e-8	
Node 1025: 120: 826.076 Hz	-2.35605e-7	2.52278e-7	7.26819e-8	
Node 1025: 121: 850.0 Hz	-2.11109e-7	2.26766e-7	6.72244e-8	
Node 1025: 122: 872.03 Hz	-1.91265e-7	2.06199e-7	6.23575e-8	
Node 1025: 123: 875.0 Hz	-1.88778e-7	2.03628e-7	6.17173e-8	
Node 1025: 124: 894.352 Hz	-1.73602e-7	1.87972e-7	5.76551e-8	
Node 1025: 125: 900.0 Hz	-1.69495e-7	1.83746e-7	5.65082e-8	
Node 1025: 126: 917.093 Hz	-1.57897e-7	1.71825e-7	5.31529e-8	
Node 1025: 127: 925.0 Hz	-1.52932e-7	1.66729e-7	5.16618e-8	
Node 1025: 128: 930.194 Hz	-1.498e-7	1.63515e-7	5.07039e-8	
Node 1025: 129: 950.0 Hz	-1.38746e-7	1.52177e-7	4.72103e-8	
Node 1025: 130: 975.0 Hz	-1.26605e-7	1.39712e-7	4.31601e-8	
Node 1025: 131: 1000.0 Hz	-1.16199e-7	1.28989e-7	3.94994e-8	
Node 1754: 1: 0.0 Hz	-7.94176e-6	1.18511e-5	-7.71009e-6	
Node 1754: 2: 14.8424 Hz	-9.01964e-6	1.2863e-5	-8.85369e-6	
Node 1754: 3: 16.6339 Hz	-9.32313e-6	1.31374e-5	-9.17693e-6	
Node 1754: 4: 18.1274 Hz	-9.61254e-6	1.33939e-5	-9.48582e-6	
Node 1754: 5: 25.0 Hz	-1.14355e-5	1.48425e-5	-1.14508e-5	
Node 1754: 6: 25.7088 Hz	-1.1673e-5	1.50029e-5	-1.17101e-5	
Node 1754: 7: 35.5784 Hz	-1.52988e-5	1.64004e-5	-1.58498e-5	
Node 1754: 8: 37.2406 Hz	-1.56583e-5	1.64658e-5	-1.6306e-5	
Node 1754: 9: 39.8727 Hz	-1.581e-5	1.64254e-5	-1.65791e-5	
Node 1754: 10: 42.1489 Hz	-1.54941e-5	1.61099e-5	-1.63334e-5	
Node 1754: 11: 43.4527 Hz	-1.51425e-5	1.5775e-5	-1.60098e-5	
Node 1754: 12: 47.2364 Hz	-1.36114e-5	1.42562e-5	-1.45258e-5	
Node 1754: 13: 50.0 Hz	-1.22225e-5	1.28874e-5	-1.31482e-5	
Node 1754: 14: 51.4775 Hz	1.14462e-5	-1.21542e-5	1.23712e-5	
Node 1754: 15: 61.6258 Hz	6.44486e-6	-8.14323e-6	7.25144e-6	
Node 1754: 16: 62.6836 Hz	6.00407e-6	-7.82621e-6	6.78992e-6	
Node 1754: 17: 73.0068 Hz	2.84159e-6	-5.37139e-6	3.42298e-6	
Node 1754: 18: 75.0 Hz	2.45095e-6	-5.01206e-6	2.99914e-6	
Node 1754: 19: 87.2501 Hz	1.03687e-6	-3.46063e-6	1.42832e-6	
Node 1754: 20: 89.2682 Hz	9.12095e-7	-3.29562e-6	1.28207e-6	
Node 1754: 21: 100.0 Hz	5.21142e-7	-2.74127e-6	7.79548e-7	
Node 1754: 22: 105.754 Hz	4.37993e-7	-2.62768e-6	6.36712e-7	
Node 1754: 23: 107.58 Hz	4.23802e-7	-2.61293e-6	6.04177e-7	
Node 1754: 24: 125.0 Hz	4.51353e-7	-2.7935e-6	5.09584e-7	
Node 1754: 25: 126.323 Hz	4.60355e-7	-2.81925e-6	5.13886e-7	
Node 1754: 26: 132.804 Hz	5.11744e-7	-2.94345e-6	5.4819e-7	
Node 1754: 27: 150.0 Hz	6.82455e-7	-3.11601e-6	6.81771e-7	
Node 1754: 28: 150.257 Hz	6.85165e-7	-3.11602e-6	6.83724e-7	
Node 1754: 29: 151.844 Hz	7.01914e-7	-3.11433e-6	6.95589e-7	
Node 1754: 30: 154.968 Hz	7.34801e-7	-3.10248e-6	7.17792e-7	
Node 1754: 31: 164.868 Hz	8.3646e-7	-3.00122e-6	7.7632e-7	
Node 1754: 32: 172.472 Hz	9.10444e-7	-2.87772e-6	8.08754e-7	
Node 1754: 33: 175.0 Hz	9.34211e-7	-2.83161e-6	8.17364e-7	
Node 1754: 34: 178.006 Hz	9.61966e-7	-2.77487e-6	-8.26343e-7	
Node 1754: 35: 182.173 Hz	9.99614e-7	-2.69428e-6	-8.36745e-7	
Node 1754: 36: 183.196 Hz	1.00873e-6	-2.67433e-6	-8.38967e-7	
Node 1754: 37: 191.569 Hz	1.08168e-6	-2.51233e-6	-8.52936e-7	
Node 1754: 38: 200.0 Hz	1.1529e-6	-2.35679e-6	-8.60789e-7	
Node 1754: 39: 209.144 Hz	1.22841e-6	-2.20127e-6	-8.6399e-7	
Node 1754: 40: 217.491 Hz	1.296e-6	-2.07222e-6	-8.63042e-7	
Node 1754: 41: 224.746 Hz	1.35357e-6	-1.96954e-6	-8.59537e-7	
Node 1754: 42: 225.0 Hz	1.35556e-6	-1.96609e-6	-8.59369e-7	
Node 1754: 43: 232.775 Hz	1.4156e-6	-1.86513e-6	-8.52771e-7	
Node 1754: 44: 247.769 Hz	1.52456e-6	-1.69168e-6	-8.31668e-7	
Node 1754: 45: 249.996 Hz	1.53976e-6	-1.6679e-6	-8.27589e-7	
Node 1754: 46: 250.0 Hz	1.53978e-6	-1.66786e-6	-8.27582e-7	
Node 1754: 47: 254.384 Hz	1.5688e-6	-1.6223e-6	-8.18874e-7	
Node 1754: 48: 257.877 Hz	1.591e-6	-1.58708e-6	-8.11328e-7	
Node 1754: 49: 261.992 Hz	1.61599e-6	-1.54669e-6	-8.01804e-7	
Node 1754: 50: 268.384 Hz	1.65204e-6	-1.48598e-6	-7.85819e-7	
Node 1754: 51: 275.0 Hz	1.68527e-6	-1.42531e-6	-7.68035e-7	
Node 1754: 52: 286.723 Hz	1.73175e-6	-1.3219e-6	-7.34438e-7	
Node 1754: 53: 290.897 Hz	1.74379e-6	-1.28606e-6	-7.2207e-7	
Node 1754: 54: 300.0 Hz	1.76045e-6	-1.20933e-6	-6.94693e-7	
Node 1754: 55: 302.805 Hz	1.76272e-6	-1.18606e-6	-6.86185e-7	
Node 1754: 56: 305.502 Hz	1.76356e-6	-1.16384e-6	-6.77985e-7	
Node 1754: 57: 307.079 Hz	1.76343e-6	-1.15092e-6	-6.73182e-7	
Node 1754: 58: 314.94 Hz	1.75578e-6	-1.0874e-6	-6.49188e-7	
Node 1754: 59: 318.341 Hz	1.74882e-6	-1.06038e-6	-6.38787e-7	
Node 1754: 60: 322.948 Hz	1.7359e-6	-1.02428e-6	-6.24702e-7	
Node 1754: 61: 325.0 Hz	1.72887e-6	-1.0084e-6	-6.18428e-7	
Node 1754: 62: 327.561 Hz	1.71903e-6	-9.88752e-7	-6.10605e-7	
Node 1754: 63: 350.0 Hz	1.58765e-6	-8.26589e-7	-5.42927e-7	
Node 1754: 64: 358.727 Hz	1.51958e-6	-7.69125e-7	-5.17485e-7	
Node 1754: 65: 363.981 Hz	1.47567e-6	-7.36229e-7	-5.02552e-7	
Node 1754: 66: 371.469 Hz	1.41062e-6	-6.91679e-7	-4.81888e-7	
Node 1754: 67: 375.0 Hz	1.37932e-6	-6.71645e-7	-4.72424e-7	
Node 1754: 68: 377.132 Hz	1.36032e-6	-6.59858e-7	-4.66804e-7	
Node 1754: 69: 395.201 Hz	1.20059e-6	-5.69515e-7	-4.22287e-7	
Node 1754: 70: 400.0 Hz	1.15973e-6	-5.4841e-7	-4.1145e-7	
Node 1754: 71: 413.426 Hz	1.05171e-6	-4.95714e-7	-3.83368e-7	
Node 1754: 72: 425.0 Hz	9.6768e-7	-4.5747e-7	-3.61699e-7	
Node 1754: 73: 431.201 Hz	9.26472e-7	-4.3953e-7	-3.50986e-7	
Node 1754: 74: 436.68 Hz	8.92319e-7	-4.2506e-7	-3.41999e-7	
Node 1754: 75: 439.133 Hz	8.77717e-7	-4.18982e-7	-3.38115e-7	
Node 1754: 76: 440.071 Hz	8.72244e-7	-4.16721e-7	-3.36652e-7	
Node 1754: 77: 450.0 Hz	8.18011e-7	-3.9482e-7	-3.21856e-7	
Node 1754: 78: 459.204 Hz	7.73509e-7	-3.7755e-7	-3.09172e-7	
Node 1754: 79: 468.186 Hz	7.34993e-7	-3.63142e-7	-2.97622e-7	
Node 1754: 80: 475.0 Hz	-7.08702e-7	3.53612e-7	-2.89332e-7	
Node 1754: 81: 489.777 Hz	-6.59136e-7	3.36378e-7	-2.72525e-7	
Node 1754: 82: 500.0 Hz	-6.29772e-7	3.26659e-7	-2.61669e-7	
Node 1754: 83: 517.326 Hz	-5.86734e-7	3.13105e-7	-2.4437e-7	
Node 1754: 84: 520.232 Hz	-5.80147e-7	3.111e-7	-2.41582e-7	
Node 1754: 85: 521.341 Hz	-5.77671e-7	3.1035e-7	-2.40525e-7	
Node 1754: 86: 525.0 Hz	-5.69643e-7	3.07936e-7	-2.37067e-7	
Node 1754: 87: 538.731 Hz	-5.4105e-7	2.99495e-7	-2.24448e-7	
Node 1754: 88: 544.009 Hz	-5.30541e-7	2.96437e-7	-2.19736e-7	
Node 1754: 89: 550.0 Hz	-5.18839e-7	2.93046e-7	-2.14475e-7	
Node 1754: 90: 557.978 Hz	-5.03526e-7	2.88615e-7	-2.07608e-7	
Node 1754: 91: 575.0 Hz	-4.71443e-7	2.79272e-7	-1.93489e-7	
Node 1754: 92: 599.258 Hz	-4.2626e-7	2.65799e-7	-1.74681e-7	
Node 1754: 93: 600.0 Hz	-4.24885e-7	2.65382e-7	-1.74132e-7	
Node 1754: 94: 609.776 Hz	-4.06798e-7	2.5986e-7	-1.67045e-7	
Node 1754: 95: 617.622 Hz	-3.92365e-7	2.55406e-7	-1.61565e-7	
Node 1754: 96: 625.0 Hz	-3.78889e-7	2.51212e-7	-1.56585e-7	
Node 1754: 97: 628.013 Hz	-3.73418e-7	2.49501e-7	-1.54599e-7	
Node 1754: 98: 638.223 Hz	-3.55056e-7	2.43726e-7	-1.48083e-7	
Node 1754: 99: 643.334 Hz	-3.45983e-7	2.40854e-7	-1.44944e-7	
Node 1754: 100: 650.0 Hz	-3.34291e-7	2.37139e-7	-1.40971e-7	
Node 1754: 101: 661.025 Hz	-3.1535e-7	2.31084e-7	-1.34696e-7	
Node 1754: 102: 675.0 Hz	-2.92155e-7	2.23609e-7	-1.27256e-7	
Node 1754: 103: 687.294 Hz	-2.726e-7	2.17245e-7	-1.21157e-7	
Node 1754: 104: 697.3 Hz	-2.57323e-7	2.12221e-7	-1.16481e-7	
Node 1754: 105: 700.0 Hz	-2.53302e-7	2.10888e-7	-1.15261e-7	
Node 1754: 106: 709.929 Hz	-2.38898e-7	2.06074e-7	-1.1092e-7	
Node 1754: 107: 722.389 Hz	-2.21687e-7	2.00212e-7	-1.05775e-7	
Node 1754: 108: 725.0 Hz	-2.18204e-7	1.99007e-7	-1.04737e-7	
Node 1754: 109: 736.09 Hz	-2.03892e-7	1.93976e-7	-1.00474e-7	
Node 1754: 110: 743.994 Hz	-1.94167e-7	1.90467e-7	-9.7571e-8	
Node 1754: 111: 750.0 Hz	-1.87041e-7	1.8784e-7	-9.54368e-8	
Node 1754: 112: 754.932 Hz	-1.81358e-7	1.85706e-7	-9.37282e-8	
Node 1754: 113: 762.145 Hz	-1.73321e-7	1.82621e-7	-9.1298e-8	
Node 1754: 114: 774.128 Hz	-1.60676e-7	1.77578e-7	-8.74312e-8	
Node 1754: 115: 775.0 Hz	-1.5979e-7	1.77215e-7	-8.71578e-8	
Node 1754: 116: 785.187 Hz	-1.49775e-7	1.73008e-7	-8.40405e-8	
Node 1754: 117: 800.0 Hz	-1.36293e-7	1.66997e-7	-7.97474e-8	
Node 1754: 118: 814.223 Hz	-1.24505e-7	1.61338e-7	-7.58748e-8	
Node 1754: 119: 825.0 Hz	-1.16292e-7	1.57123e-7	-7.3093e-8	
Node 1754: 120: 826.076 Hz	-1.15505e-7	1.56705e-7	-7.28222e-8	
Node 1754: 121: 850.0 Hz	-9.94611e-8	1.47592e-7	-6.71088e-8	
Node 1754: 122: 872.03 Hz	-8.69615e-8	1.39512e-7	-6.23348e-8	
Node 1754: 123: 875.0 Hz	-8.54284e-8	1.38448e-7	-6.17246e-8	
Node 1754: 124: 894.352 Hz	-7.62434e-8	1.31669e-7	-5.79302e-8	
Node 1754: 125: 900.0 Hz	-7.381e-8	1.29744e-7	-5.688e-8	
Node 1754: 126: 917.093 Hz	-6.70629e-8	1.24071e-7	-5.38502e-8	
Node 1754: 127: 925.0 Hz	-6.42328e-8	1.21527e-7	-5.25209e-8	
Node 1754: 128: 930.194 Hz	-6.24667e-8	1.19884e-7	-5.16714e-8	
Node 1754: 129: 950.0 Hz	-5.63528e-8	1.13828e-7	-4.85975e-8	
Node 1754: 130: 975.0 Hz	-4.98653e-8	1.06659e-7	-4.50642e-8	
Node 1754: 131: 1000.0 Hz	-4.45091e-8	1.00015e-7	-4.18792e-8	
Node 3364: 1: 0.0 Hz	-1.61153e-5	6.84283e-6	-2.56528e-6	
Node 3364: 2: 14.8424 Hz	-1.76761e-5	7.69153e-6	-2.74174e-6	
Node 3364: 3: 16.6339 Hz	-1.81056e-5	7.92773e-6	-2.79103e-6	
Node 3364: 4: 18.1274 Hz	-1.85108e-5	8.15101e-6	-2.8389e-6	
Node 3364: 5: 25.0 Hz	-2.09542e-5	9.4705e-6	-3.20337e-6	
Node 3364: 6: 25.7088 Hz	-2.12566e-5	9.62492e-6	-3.26476e-6	
Node 3364: 7: 35.5784 Hz	-2.52101e-5	1.10326e-5	-4.82478e-6	
Node 3364: 8: 37.2406 Hz	-2.54427e-5	1.10193e-5	-5.05392e-6	
Node 3364: 9: 39.8727 Hz	-2.5217e-5	1.08368e-5	-5.22045e-6	
Node 3364: 10: 42.1489 Hz	-2.43528e-5	1.04913e-5	-5.15033e-6	
Node 3364: 11: 43.4527 Hz	-2.35897e-5	1.02059e-5	-5.03049e-6	
Node 3364: 12: 47.2364 Hz	-2.05737e-5	9.0592e-6	-4.4632e-6	
Node 3364: 13: 50.0 Hz	-1.80091e-5	8.03516e-6	-3.95672e-6	
Node 3364: 14: 51.4775 Hz	1.66319e-5	7.46581e-6	3.68534e-6	
Node 3364: 15: 61.6258 Hz	8.82214e-6	3.95401e-6	2.19974e-6	
Node 3364: 16: 62.6836 Hz	8.22596e-6	3.66353e-6	2.08969e-6	
Node 3364: 17: 73.0068 Hz	4.35777e-6	1.69654e-6	1.35992e-6	
Node 3364: 18: 75.0 Hz	3.92496e-6	1.46958e-6	1.27295e-6	
Node 3364: 19: 87.2501 Hz	2.40602e-6	7.00271e-7	9.46498e-7	
Node 3364: 20: 89.2682 Hz	2.27125e-6	6.44636e-7	9.15231e-7	
Node 3364: 21: 100.0 Hz	1.83806e-6	5.6246e-7	8.11676e-7	
Node 3364: 22: 105.754 Hz	1.74909e-6	6.11874e-7	7.92836e-7	
Node 3364: 23: 107.58 Hz	1.73652e-6	6.34068e-7	7.91727e-7	
Node 3364: 24: 125.0 Hz	1.83401e-6	8.90633e-7	8.74216e-7	
Node 3364: 25: 126.323 Hz	1.84806e-6	9.09726e-7	8.85109e-7	
Node 3364: 26: 132.804 Hz	1.9108e-6	9.96115e-7	9.41129e-7	
Node 3364: 27: 150.0 Hz	1.94655e-6	1.13519e-6	1.06149e-6	
Node 3364: 28: 150.257 Hz	1.94533e-6	1.1361e-6	1.0626e-6	
Node 3364: 29: 151.844 Hz	1.93671e-6	1.14097e-6	1.06888e-6	
Node 3364: 30: 154.968 Hz	1.91489e-6	1.14692e-6	1.07848e-6	
Node 3364: 31: 164.868 Hz	1.81458e-6	1.13896e-6	1.08596e-6	
Node 3364: 32: 172.472 Hz	1.7233e-6	1.11366e-6	1.07206e-6	
Node 3364: 33: 175.0 Hz	1.69323e-6	1.10313e-6	1.06459e-6	
Node 3364: 34: 178.006 Hz	1.65866e-6	-1.08983e-6	-1.05422e-6	
Node 3364: 35: 182.173 Hz	1.6139e-6	-1.07063e-6	-1.03763e-6	
Node 3364: 36: 183.196 Hz	1.60359e-6	-1.06586e-6	-1.03323e-6	
Node 3364: 37: 191.569 Hz	1.5314e-6	-1.02772e-6	-9.93442e-7	
Node 3364: 38: 200.0 Hz	1.483e-6	-9.93526e-7	-9.48762e-7	
Node 3364: 39: 209.144 Hz	1.45856e-6	-9.63736e-7	-8.97337e-7	
Node 3364: 40: 217.491 Hz	1.45982e-6	-9.43892e-7	-8.48734e-7	
Node 3364: 41: 224.746 Hz	1.47689e-6	-9.32128e-7	-8.05464e-7	
Node 3364: 42: 225.0 Hz	1.47773e-6	-9.31802e-7	-8.0393e-7	
Node 3364: 43: 232.775 Hz	1.5103e-6	-9.24296e-7	-7.56472e-7	
Node 3364: 44: 247.769 Hz	1.60229e-6	-9.20088e-7	-6.61997e-7	
Node 3364: 45: 249.996 Hz	1.61814e-6	-9.20179e-7	-6.47705e-7	
Node 3364: 46: 250.0 Hz	1.61816e-6	-9.2018e-7	-6.47681e-7	
Node 3364: 47: 254.384 Hz	1.65026e-6	-9.20617e-7	-6.19447e-7	
Node 3364: 48: 257.877 Hz	1.67635e-6	-9.21094e-7	-5.96916e-7	
Node 3364: 49: 261.992 Hz	1.70722e-6	-9.2166e-7	-5.7043e-7	
Node 3364: 50: 268.384 Hz	1.75431e-6	-9.22246e-7	-5.29639e-7	
Node 3364: 51: 275.0 Hz	1.80021e-6	-9.22093e-7	-4.88251e-7	
