	DX	DY	DZ	
Node 1025: 26: 132.804 Hz	1.13697e-6	1.95097e-6	-6.95294e-6	
Node 1025: 27: 150.0 Hz	1.21244e-6	2.63865e-6	-6.86191e-6	
Node 1025: 28: 150.257 Hz	1.21646e-6	2.6483e-6	-6.86096e-6	
Node 1025: 29: 151.844 Hz	1.2425e-6	2.70705e-6	-6.85531e-6	
Node 1025: 30: 154.968 Hz	1.29877e-6	2.81781e-6	-6.8453e-6	
Node 1025: 31: 164.868 Hz	1.50113e-6	3.11959e-6	-6.81976e-6	
Node 1025: 32: 172.472 Hz	1.66024e-6	3.29784e-6	-6.79854e-6	
Node 1025: 33: 175.0 Hz	1.71131e-6	3.34735e-6	-6.7892e-6	
Node 1025: 34: 178.006 Hz	1.77017e-6	3.40033e-6	-6.77569e-6	
Node 1025: 35: 182.173 Hz	1.84784e-6	3.46394e-6	-6.75146e-6	
Node 1025: 36: 183.196 Hz	1.86615e-6	3.47793e-6	-6.74436e-6	
Node 1025: 37: 191.569 Hz	2.00382e-6	3.57085e-6	-6.66623e-6	
Node 1025: 38: 200.0 Hz	2.11996e-6	3.63169e-6	-6.54718e-6	
Node 1025: 39: 209.144 Hz	2.22248e-6	3.66953e-6	-6.37238e-6	
Node 1025: 40: 217.491 Hz	2.29907e-6	3.68522e-6	-6.17761e-6	
Node 1025: 41: 224.746 Hz	2.35641e-6	3.688e-6	-5.98731e-6	
Node 1025: 42: 225.0 Hz	2.35831e-6	3.68795e-6	-5.98035e-6	
Node 1025: 43: 232.775 Hz	2.41365e-6	3.68212e-6	-5.75948e-6	
Node 1025: 44: 247.769 Hz	2.51224e-6	3.65337e-6	-5.29787e-6	
Node 1025: 45: 249.996 Hz	2.52645e-6	3.6478e-6	-5.22602e-6	
Node 1025: 46: 250.0 Hz	2.52648e-6	3.64779e-6	-5.2259e-6	
Node 1025: 47: 254.384 Hz	2.55426e-6	3.63631e-6	-5.08245e-6	
Node 1025: 48: 257.877 Hz	2.57621e-6	3.6269e-6	-4.96646e-6	
Node 1025: 49: 261.992 Hz	2.60185e-6	3.61583e-6	-4.82832e-6	
Node 1025: 50: 268.384 Hz	2.64104e-6	3.59939e-6	-4.61155e-6	
Node 1025: 51: 275.0 Hz	2.68041e-6	3.58434e-6	-4.38632e-6	
Node 1025: 52: 286.723 Hz	2.7452e-6	3.56491e-6	-3.99233e-6	
Node 1025: 53: 290.897 Hz	2.76605e-6	3.56043e-6	-3.8555e-6	
Node 1025: 54: 300.0 Hz	2.80601e-6	3.55457e-6	-3.56647e-6	
Node 1025: 55: 302.805 Hz	2.81655e-6	3.55358e-6	-3.48042e-6	
Node 1025: 56: 305.502 Hz	2.82581e-6	3.55288e-6	-3.39915e-6	
Node 1025: 57: 307.079 Hz	2.83081e-6	3.55254e-6	-3.35232e-6	
Node 1025: 58: 314.94 Hz	2.85092e-6	3.55096e-6	-3.12678e-6	
Node 1025: 59: 318.341 Hz	2.85706e-6	3.54993e-6	-3.03335e-6	
Node 1025: 60: 322.948 Hz	2.86283e-6	3.54771e-6	-2.91092e-6	
Node 1025: 61: 325.0 Hz	2.86447e-6	3.5463e-6	-2.85788e-6	
Node 1025: 62: 327.561 Hz	2.86571e-6	3.54408e-6	-2.793e-6	
Node 1025: 63: 350.0 Hz	2.84137e-6	3.49178e-6	-2.2844e-6	
Node 1025: 64: 358.727 Hz	2.81742e-6	3.45037e-6	-2.11377e-6	
Node 1025: 65: 363.981 Hz	2.79994e-6	3.41887e-6	-2.01776e-6	
Node 1025: 66: 371.469 Hz	2.77168e-6	3.36534e-6	-1.8892e-6	
Node 1025: 67: 375.0 Hz	2.75716e-6	3.33663e-6	-1.8318e-6	
Node 1025: 68: 377.132 Hz	2.74806e-6	3.31825e-6	-1.7981e-6	
Node 1025: 69: 395.201 Hz	2.66279e-6	3.13345e-6	-1.54009e-6	
Node 1025: 70: 400.0 Hz	2.63813e-6	3.07668e-6	-1.4793e-6	
Node 1025: 71: 413.426 Hz	2.56579e-6	2.90455e-6	-1.32486e-6	
Node 1025: 72: 425.0 Hz	2.5002e-6	2.7442e-6	-1.20875e-6	
Node 1025: 73: 431.201 Hz	2.46405e-6	2.65511e-6	-1.15247e-6	
Node 1025: 74: 436.68 Hz	2.4316e-6	2.57508e-6	-1.10595e-6	
Node 1025: 75: 439.133 Hz	2.41694e-6	2.53895e-6	-1.08606e-6	
Node 1025: 76: 440.071 Hz	2.41131e-6	2.52509e-6	-1.07861e-6	
Node 1025: 77: 450.0 Hz	2.35108e-6	2.37739e-6	-1.00462e-6	
Node 1025: 78: 459.204 Hz	2.29431e-6	2.23972e-6	-9.43639e-7	
Node 1025: 79: 468.186 Hz	2.23825e-6	2.1057e-6	-8.90769e-7	
Node 1025: 80: 475.0 Hz	2.19539e-6	2.00474e-6	-8.5483e-7	
Node 1025: 81: 489.777 Hz	2.10193e-6	1.78945e-6	-7.88699e-7	
Node 1025: 82: 500.0 Hz	2.03726e-6	1.64453e-6	-7.52033e-7	
Node 1025: 83: 517.326 Hz	1.92874e-6	1.40858e-6	-7.05929e-7	
Node 1025: 84: 520.232 Hz	1.91079e-6	1.37036e-6	-7.00074e-7	
Node 1025: 85: 521.341 Hz	1.90396e-6	1.35588e-6	-6.97975e-7	
Node 1025: 86: 525.0 Hz	1.88153e-6	1.30856e-6	-6.91573e-7	
Node 1025: 87: 538.731 Hz	1.79908e-6	1.13726e-6	-6.74316e-7	
Node 1025: 88: 544.009 Hz	1.76824e-6	1.07416e-6	-6.70308e-7	
Node 1025: 89: 550.0 Hz	1.7339e-6	1.00447e-6	-6.67349e-7	
Node 1025: 90: 557.978 Hz	1.68939e-6	9.14908e-7	-6.65792e-7	
Node 1025: 91: 575.0 Hz	1.59957e-6	7.3649e-7	-6.70052e-7	
Node 1025: 92: 599.258 Hz	1.48481e-6	5.1256e-7	-6.88568e-7	
Node 1025: 93: 600.0 Hz	1.48155e-6	5.06281e-7	-6.89288e-7	
Node 1025: 94: 609.776 Hz	1.43994e-6	4.26686e-7	-6.99326e-7	
Node 1025: 95: 617.622 Hz	1.4083e-6	3.67152e-7	-7.07939e-7	
Node 1025: 96: 625.0 Hz	1.3799e-6	3.14829e-7	-7.16303e-7	
Node 1025: 97: 628.013 Hz	1.36866e-6	2.94526e-7	-7.1976e-7	
Node 1025: 98: 638.223 Hz	1.33202e-6	2.30743e-7	-7.31497e-7	
Node 1025: 99: 643.334 Hz	1.31445e-6	2.0207e-7	-7.37317e-7	
Node 1025: 100: 650.0 Hz	1.29225e-6	1.68643e-7	-7.44773e-7	
Node 1025: 101: 661.025 Hz	1.25712e-6	1.26552e-7	-7.56595e-7	
Node 1025: 102: 675.0 Hz	1.21498e-6	1.083e-7	-7.70274e-7	
Node 1025: 103: 687.294 Hz	1.17964e-6	1.25466e-7	-7.80737e-7	
Node 1025: 104: 697.3 Hz	1.15181e-6	1.50961e-7	-7.87965e-7	
Node 1025: 105: 700.0 Hz	1.14441e-6	1.58517e-7	-7.897e-7	
Node 1025: 106: 709.929 Hz	1.11756e-6	1.86822e-7	-7.95245e-7	
Node 1025: 107: 722.389 Hz	1.08449e-6	2.2115e-7	-8.0026e-7	
Node 1025: 108: 725.0 Hz	1.07763e-6	2.27987e-7	-8.01028e-7	
Node 1025: 109: 736.09 Hz	1.04871e-6	2.55309e-7	-8.03174e-7	
Node 1025: 110: 743.994 Hz	1.02826e-6	2.72958e-7	-8.03598e-7	
Node 1025: 111: 750.0 Hz	1.01281e-6	2.85321e-7	-8.03308e-7	
Node 1025: 112: 754.932 Hz	1.00017e-6	2.94796e-7	-8.02679e-7	
Node 1025: 113: 762.145 Hz	9.81765e-7	3.07567e-7	-8.01137e-7	
Node 1025: 114: 774.128 Hz	9.51377e-7	3.26018e-7	-7.9699e-7	
Node 1025: 115: 775.0 Hz	9.49175e-7	3.2723e-7	-7.96613e-7	
Node 1025: 116: 785.187 Hz	9.23571e-7	3.40135e-7	-7.915e-7	
Node 1025: 117: 800.0 Hz	8.86752e-7	3.55015e-7	-7.81858e-7	
Node 1025: 118: 814.223 Hz	8.51964e-7	3.65387e-7	-7.70409e-7	
Node 1025: 119: 825.0 Hz	8.26051e-7	3.70977e-7	-7.60498e-7	
Node 1025: 120: 826.076 Hz	8.23487e-7	3.71436e-7	-7.59456e-7	
Node 1025: 121: 850.0 Hz	7.67743e-7	3.77568e-7	-7.34215e-7	
Node 1025: 122: 872.03 Hz	-7.18841e-7	3.77428e-7	-7.08289e-7	
Node 1025: 123: 875.0 Hz	-7.12447e-7	3.77065e-7	-7.04655e-7	
Node 1025: 124: 894.352 Hz	-6.72006e-7	3.73061e-7	-6.80448e-7	
Node 1025: 125: 900.0 Hz	-6.60615e-7	3.71427e-7	-6.73259e-7	
Node 1025: 126: 917.093 Hz	-6.27307e-7	3.65453e-7	-6.51346e-7	
Node 1025: 127: 925.0 Hz	-6.12498e-7	3.6225e-7	-6.41187e-7	
Node 1025: 128: 930.194 Hz	-6.02976e-7	3.6002e-7	-6.34524e-7	
Node 1025: 129: 950.0 Hz	-5.68164e-7	3.50777e-7	-6.0931e-7	
Node 1025: 130: 975.0 Hz	-5.2754e-7	3.37943e-7	-5.78239e-7	
Node 1025: 131: 1000.0 Hz	-4.90452e-7	3.24426e-7	-5.48374e-7	
Node 1754: 1: 0.0 Hz	2.58041e-5	2.57601e-6	1.65579e-5	
Node 1754: 2: 14.8424 Hz	2.76391e-5	3.59733e-6	1.88653e-5	
Node 1754: 3: 16.6339 Hz	2.81327e-5	3.91862e-6	1.95091e-5	
Node 1754: 4: 18.1274 Hz	2.85923e-5	4.23834e-6	2.01191e-5	
Node 1754: 5: 25.0 Hz	3.11539e-5	6.50367e-6	2.37872e-5	
Node 1754: 6: 25.7088 Hz	3.14328e-5	6.8211e-6	2.42297e-5	
Node 1754: 7: 35.5784 Hz	3.27668e-5	1.10734e-5	2.88659e-5	
Node 1754: 8: 37.2406 Hz	3.21085e-5	1.1225e-5	2.89065e-5	
Node 1754: 9: 39.8727 Hz	3.04516e-5	1.09316e-5	2.84139e-5	
Node 1754: 10: 42.1489 Hz	2.85051e-5	1.02385e-5	2.74959e-5	
Node 1754: 11: 43.4527 Hz	2.72415e-5	9.71423e-6	2.68073e-5	
Node 1754: 12: 47.2364 Hz	2.33842e-5	7.9693e-6	2.44424e-5	
Node 1754: 13: 50.0 Hz	2.07561e-5	6.71877e-6	2.26787e-5	
Node 1754: 14: 51.4775 Hz	1.94942e-5	6.10795e-6	2.18044e-5	
Node 1754: 15: 61.6258 Hz	1.31509e-5	-3.23248e-6	1.74959e-5	
Node 1754: 16: 62.6836 Hz	1.26243e-5	-3.04771e-6	1.71589e-5	
Node 1754: 17: 73.0068 Hz	8.23844e-6	-1.98077e-6	1.42087e-5	
Node 1754: 18: 75.0 Hz	7.57936e-6	-1.88342e-6	1.37043e-5	
Node 1754: 19: 87.2501 Hz	4.98413e-6	-1.64494e-6	1.11864e-5	
Node 1754: 20: 89.2682 Hz	4.76949e-6	-1.63772e-6	1.08665e-5	
Node 1754: 21: 100.0 Hz	4.32262e-6	-1.64376e-6	9.54475e-6	
Node 1754: 22: 105.754 Hz	4.39418e-6	-1.65907e-6	9.04873e-6	
Node 1754: 23: 107.58 Hz	4.44174e-6	-1.66466e-6	8.91528e-6	
Node 1754: 24: 125.0 Hz	5.1282e-6	1.71842e-6	-8.04441e-6	
Node 1754: 25: 126.323 Hz	5.18536e-6	1.72097e-6	-7.99989e-6	
Node 1754: 26: 132.804 Hz	5.46084e-6	1.72533e-6	-7.81134e-6	
Node 1754: 27: 150.0 Hz	6.12909e-6	1.64108e-6	-7.48294e-6	
Node 1754: 28: 150.257 Hz	6.13836e-6	1.63866e-6	-7.47942e-6	
Node 1754: 29: 151.844 Hz	6.19519e-6	1.62298e-6	-7.45836e-6	
Node 1754: 30: 154.968 Hz	6.30499e-6	1.58887e-6	-7.42015e-6	
Node 1754: 31: 164.868 Hz	6.6363e-6	1.45864e-6	-7.31977e-6	
Node 1754: 32: 172.472 Hz	6.87345e-6	1.34593e-6	-7.25187e-6	
Node 1754: 33: 175.0 Hz	6.94865e-6	1.30774e-6	-7.22861e-6	
Node 1754: 34: 178.006 Hz	7.03546e-6	1.26248e-6	-7.19948e-6	
Node 1754: 35: 182.173 Hz	7.15077e-6	1.20071e-6	-7.15523e-6	
Node 1754: 36: 183.196 Hz	7.17815e-6	1.18581e-6	-7.14351e-6	
Node 1754: 37: 191.569 Hz	7.38736e-6	1.06962e-6	-7.03165e-6	
Node 1754: 38: 200.0 Hz	7.56985e-6	9.66855e-7	-6.88618e-6	
Node 1754: 39: 209.144 Hz	7.73535e-6	-8.76535e-7	-6.69108e-6	
Node 1754: 40: 217.491 Hz	7.85783e-6	-8.16044e-7	-6.48477e-6	
Node 1754: 41: 224.746 Hz	7.94291e-6	-7.80744e-7	-6.28909e-6	
Node 1754: 42: 225.0 Hz	7.94554e-6	-7.79785e-7	-6.282e-6	
Node 1754: 43: 232.775 Hz	8.01438e-6	-7.58647e-7	-6.05937e-6	
Node 1754: 44: 247.769 Hz	8.08656e-6	-7.52778e-7	-5.60237e-6	
Node 1754: 45: 249.996 Hz	8.09098e-6	-7.54536e-7	-5.53185e-6	
Node 1754: 46: 250.0 Hz	8.09099e-6	-7.54539e-7	-5.53174e-6	
Node 1754: 47: 254.384 Hz	8.09548e-6	-7.59204e-7	-5.39124e-6	
Node 1754: 48: 257.877 Hz	8.09537e-6	-7.63769e-7	-5.27789e-6	
Node 1754: 49: 261.992 Hz	8.09151e-6	-7.69762e-7	-5.1431e-6	
Node 1754: 50: 268.384 Hz	8.07863e-6	-7.79667e-7	-4.93197e-6	
Node 1754: 51: 275.0 Hz	8.0581e-6	-7.89786e-7	-4.7129e-6	
Node 1754: 52: 286.723 Hz	8.00791e-6	-8.05006e-7	-4.3299e-6	
Node 1754: 53: 290.897 Hz	7.98639e-6	-8.0909e-7	-4.1968e-6	
Node 1754: 54: 300.0 Hz	7.93284e-6	-8.14782e-7	-3.91514e-6	
Node 1754: 55: 302.805 Hz	7.91438e-6	-8.15532e-7	-3.83107e-6	
Node 1754: 56: 305.502 Hz	7.89567e-6	-8.15766e-7	-3.75155e-6	
Node 1754: 57: 307.079 Hz	7.88428e-6	-8.15674e-7	-3.70566e-6	
Node 1754: 58: 314.94 Hz	7.82216e-6	-8.12579e-7	-3.48385e-6	
Node 1754: 59: 318.341 Hz	7.79228e-6	-8.0983e-7	-3.39148e-6	
Node 1754: 60: 322.948 Hz	7.7487e-6	-8.04716e-7	-3.26989e-6	
Node 1754: 61: 325.0 Hz	7.72806e-6	8.01922e-7	-3.217e-6	
Node 1754: 62: 327.561 Hz	7.70122e-6	7.97993e-7	-3.15209e-6	
Node 1754: 63: 350.0 Hz	7.40995e-6	7.44516e-7	-2.6326e-6	
Node 1754: 64: 358.727 Hz	7.26785e-6	7.16636e-7	-2.4523e-6	
Node 1754: 65: 363.981 Hz	7.17439e-6	6.98817e-7	-2.34897e-6	
Node 1754: 66: 371.469 Hz	7.03122e-6	6.729e-7	-2.20808e-6	
Node 1754: 67: 375.0 Hz	6.95976e-6	6.6072e-7	-2.1441e-6	
Node 1754: 68: 377.132 Hz	6.91543e-6	6.53442e-7	-2.10621e-6	
Node 1754: 69: 395.201 Hz	6.5075e-6	5.9714e-7	-1.80615e-6	
Node 1754: 70: 400.0 Hz	6.39062e-6	5.84588e-7	-1.73243e-6	
Node 1754: 71: 413.426 Hz	6.04881e-6	5.56346e-7	-1.53868e-6	
Node 1754: 72: 425.0 Hz	5.74074e-6	5.40253e-7	-1.38574e-6	
Node 1754: 73: 431.201 Hz	5.57215e-6	5.34475e-7	-1.30892e-6	
Node 1754: 74: 436.68 Hz	5.42174e-6	5.30782e-7	-1.24391e-6	
Node 1754: 75: 439.133 Hz	5.35408e-6	5.29507e-7	-1.21566e-6	
Node 1754: 76: 440.071 Hz	5.32817e-6	5.29075e-7	-1.205e-6	
Node 1754: 77: 450.0 Hz	5.05296e-6	5.26119e-7	-1.09667e-6	
Node 1754: 78: 459.204 Hz	4.79759e-6	5.25335e-7	-1.00343e-6	
Node 1754: 79: 468.186 Hz	4.54967e-6	5.25586e-7	-9.18763e-7	
Node 1754: 80: 475.0 Hz	4.36325e-6	5.26061e-7	-8.58495e-7	
Node 1754: 81: 489.777 Hz	3.96669e-6	5.26887e-7	-7.389e-7	
Node 1754: 82: 500.0 Hz	3.70068e-6	5.26703e-7	-6.64604e-7	
Node 1754: 83: 517.326 Hz	3.27011e-6	-5.24166e-7	-5.53675e-7	
Node 1754: 84: 520.232 Hz	3.20078e-6	-5.23434e-7	-5.36886e-7	
Node 1754: 85: 521.341 Hz	3.17454e-6	-5.2313e-7	-5.30613e-7	
Node 1754: 86: 525.0 Hz	3.08896e-6	-5.22035e-7	-5.10466e-7	
Node 1754: 87: 538.731 Hz	2.78139e-6	-5.16659e-7	-4.42325e-7	
Node 1754: 88: 544.009 Hz	2.66919e-6	-5.14077e-7	-4.19338e-7	
Node 1754: 89: 550.0 Hz	2.5461e-6	-5.1082e-7	-3.95477e-7	
Node 1754: 90: 557.978 Hz	2.38939e-6	-5.05971e-7	-3.67474e-7	
Node 1754: 91: 575.0 Hz	2.08349e-6	-4.93894e-7	-3.22656e-7	
Node 1754: 92: 599.258 Hz	1.71619e-6	-4.73533e-7	-2.93645e-7	
Node 1754: 93: 600.0 Hz	1.70624e-6	-4.72867e-7	-2.9335e-7	
Node 1754: 94: 609.776 Hz	1.58211e-6	-4.63936e-7	-2.92232e-7	
Node 1754: 95: 617.622 Hz	1.49188e-6	-4.56601e-7	-2.94609e-7	
Node 1754: 96: 625.0 Hz	1.41454e-6	-4.49621e-7	-2.98973e-7	
Node 1754: 97: 628.013 Hz	1.38501e-6	-4.46759e-7	-3.01242e-7	
Node 1754: 98: 638.223 Hz	1.29362e-6	-4.37057e-7	-3.10543e-7	
Node 1754: 99: 643.334 Hz	1.25276e-6	-4.32221e-7	-3.15907e-7	
Node 1754: 100: 650.0 Hz	1.2042e-6	-4.2596e-7	-3.23366e-7	
Node 1754: 101: 661.025 Hz	1.13506e-6	-4.15771e-7	-3.36336e-7	
Node 1754: 102: 675.0 Hz	1.06571e-6	-4.03257e-7	-3.52878e-7	
Node 1754: 103: 687.294 Hz	1.01945e-6	-3.92689e-7	-3.66691e-7	
Node 1754: 104: 697.3 Hz	9.90393e-7	-3.84413e-7	-3.77032e-7	
Node 1754: 105: 700.0 Hz	9.83694e-7	-3.82229e-7	-3.79656e-7	
Node 1754: 106: 709.929 Hz	9.62664e-7	-3.74375e-7	-3.88621e-7	
Node 1754: 107: 722.389 Hz	9.42911e-7	-3.64883e-7	-3.98238e-7	
Node 1754: 108: 725.0 Hz	9.39528e-7	-3.62941e-7	-4.00011e-7	
Node 1754: 109: 736.09 Hz	9.27405e-7	-3.54854e-7	-4.06593e-7	
Node 1754: 110: 743.994 Hz	9.20508e-7	-3.49231e-7	-4.10342e-7	
Node 1754: 111: 750.0 Hz	9.15964e-7	-3.45024e-7	-4.12671e-7	
Node 1754: 112: 754.932 Hz	9.12566e-7	-3.41607e-7	-4.14254e-7	
Node 1754: 113: 762.145 Hz	9.07981e-7	-3.36661e-7	-4.16046e-7	
Node 1754: 114: 774.128 Hz	9.00918e-7	-3.28553e-7	-4.17706e-7	
Node 1754: 115: 775.0 Hz	9.00415e-7	-3.27968e-7	-4.17765e-7	
Node 1754: 116: 785.187 Hz	8.9451e-7	-3.21161e-7	-4.17869e-7	
Node 1754: 117: 800.0 Hz	8.85422e-7	-3.11352e-7	-4.16222e-7	
Node 1754: 118: 814.223 Hz	8.75685e-7	-3.02002e-7	-4.12874e-7	
Node 1754: 119: 825.0 Hz	8.67488e-7	-2.94955e-7	-4.09345e-7	
Node 1754: 120: 826.076 Hz	8.66628e-7	-2.94253e-7	-4.0895e-7	
Node 1754: 121: 850.0 Hz	8.4561e-7	-2.7875e-7	-3.98512e-7	
Node 1754: 122: 872.03 Hz	8.23302e-7	-2.64709e-7	-3.86698e-7	
Node 1754: 123: 875.0 Hz	8.2011e-7	-2.62839e-7	-3.84987e-7	
Node 1754: 124: 894.352 Hz	7.98438e-7	-2.50827e-7	-3.73343e-7	
Node 1754: 125: 900.0 Hz	7.91871e-7	-2.47383e-7	-3.69819e-7	
Node 1754: 126: 917.093 Hz	7.71505e-7	-2.37159e-7	-3.58932e-7	
Node 1754: 127: 925.0 Hz	7.61894e-7	-2.32538e-7	-3.53824e-7	
Node 1754: 128: 930.194 Hz	7.55535e-7	-2.29543e-7	-3.50456e-7	
Node 1754: 129: 950.0 Hz	7.31091e-7	-2.18431e-7	-3.376e-7	
Node 1754: 130: 975.0 Hz	7.00197e-7	-2.05143e-7	-3.21562e-7	
Node 1754: 131: 1000.0 Hz	6.69762e-7	-1.92713e-7	-3.05984e-7	
Node 3364: 1: 0.0 Hz	2.20321e-5	3.33165e-6	7.50826e-6	
Node 3364: 2: 14.8424 Hz	2.3843e-5	3.16334e-6	9.1716e-6	
Node 3364: 3: 16.6339 Hz	2.43374e-5	3.22302e-6	9.64732e-6	
Node 3364: 4: 18.1274 Hz	2.48034e-5	3.33765e-6	1.01025e-5	
Node 3364: 5: 25.0 Hz	2.7638e-5	5.32848e-6	1.29162e-5	
Node 3364: 6: 25.7088 Hz	2.79977e-5	5.71524e-6	1.32619e-5	
Node 3364: 7: 35.5784 Hz	3.32766e-5	1.24866e-5	1.67014e-5	
Node 3364: 8: 37.2406 Hz	3.36871e-5	1.30296e-5	1.66877e-5	
Node 3364: 9: 39.8727 Hz	3.35307e-5	1.31317e-5	1.63562e-5	
Node 3364: 10: 42.1489 Hz	3.24955e-5	1.25734e-5	1.58505e-5	
Node 3364: 11: 43.4527 Hz	3.15556e-5	1.20628e-5	1.5494e-5	
Node 3364: 12: 47.2364 Hz	2.7882e-5	1.02321e-5	1.42823e-5	
Node 3364: 13: 50.0 Hz	2.48796e-5	8.89992e-6	1.33334e-5	
Node 3364: 14: 51.4775 Hz	2.33243e-5	8.25486e-6	1.28367e-5	
Node 3364: 15: 61.6258 Hz	1.51652e-5	5.09779e-6	1.0109e-5	
Node 3364: 16: 62.6836 Hz	1.45488e-5	4.85692e-6	9.8996e-6	
Node 3364: 17: 73.0068 Hz	9.9801e-6	3.16765e-6	8.42203e-6	
Node 3364: 18: 75.0 Hz	9.33692e-6	2.98678e-6	8.23144e-6	
Node 3364: 19: 87.2501 Hz	6.48457e-6	2.69307e-6	7.49398e-6	
Node 3364: 20: 89.2682 Hz	6.13782e-6	2.72746e-6	7.42131e-6	
Node 3364: 21: 100.0 Hz	4.59023e-6	3.00228e-6	7.14037e-6	
Node 3364: 22: 105.754 Hz	3.90521e-6	3.1542e-6	7.03211e-6	
Node 3364: 23: 107.58 Hz	3.70459e-6	3.20056e-6	7.00188e-6	
Node 3364: 24: 125.0 Hz	2.12462e-6	3.63125e-6	-6.78704e-6	
Node 3364: 25: 126.323 Hz	2.02663e-6	3.66552e-6	-6.77463e-6	
Node 3364: 26: 132.804 Hz	1.59366e-6	3.83976e-6	-6.71818e-6	
Node 3364: 27: 150.0 Hz	1.02882e-6	4.32787e-6	-6.59227e-6	
Node 3364: 28: 150.257 Hz	1.0291e-6	4.33495e-6	-6.59066e-6	
Node 3364: 29: 151.844 Hz	1.0363e-6	4.37831e-6	-6.58095e-6	
Node 3364: 30: 154.968 Hz	1.07485e-6	4.46117e-6	-6.56294e-6	
Node 3364: 31: 164.868 Hz	1.32271e-6	4.69619e-6	-6.51391e-6	
Node 3364: 32: 172.472 Hz	1.54727e-6	4.84395e-6	-6.47846e-6	
Node 3364: 33: 175.0 Hz	1.61853e-6	4.88669e-6	-6.46531e-6	
Node 3364: 34: 178.006 Hz	1.69908e-6	4.93353e-6	-6.44788e-6	
Node 3364: 35: 182.173 Hz	1.80189e-6	4.99157e-6	-6.4193e-6	
Node 3364: 36: 183.196 Hz	1.82544e-6	5.00465e-6	-6.41133e-6	
Node 3364: 37: 191.569 Hz	1.99191e-6	5.09551e-6	-6.32857e-6	
Node 3364: 38: 200.0 Hz	2.11361e-6	5.16053e-6	-6.20884e-6	
Node 3364: 39: 209.144 Hz	-2.20142e-6	5.20475e-6	-6.03656e-6	
Node 3364: 40: 217.491 Hz	-2.25278e-6	5.22369e-6	-5.84591e-6	
Node 3364: 41: 224.746 Hz	-2.28462e-6	5.22482e-6	-5.65983e-6	
Node 3364: 42: 225.0 Hz	-2.28562e-6	5.22461e-6	-5.65302e-6	
Node 3364: 43: 232.775 Hz	-2.31499e-6	5.21059e-6	-5.43677e-6	
Node 3364: 44: 247.769 Hz	-2.37994e-6	5.14701e-6	-4.98293e-6	
Node 3364: 45: 249.996 Hz	-2.39154e-6	5.1344e-6	-4.91202e-6	
Node 3364: 46: 250.0 Hz	-2.39156e-6	5.13438e-6	-4.9119e-6	
Node 3364: 47: 254.384 Hz	-2.41596e-6	5.10796e-6	-4.77006e-6	
Node 3364: 48: 257.877 Hz	-2.43677e-6	5.08583e-6	-4.65512e-6	
Node 3364: 49: 261.992 Hz	-2.46257e-6	5.05909e-6	-4.51791e-6	
Node 3364: 50: 268.384 Hz	-2.50447e-6	5.01752e-6	-4.30189e-6	
Node 3364: 51: 275.0 Hz	-2.54851e-6	4.97635e-6	-4.0764e-6	
Node 3364: 52: 286.723 Hz	-2.6217e-6	4.9129e-6	-3.67917e-6	
Node 3364: 53: 290.897 Hz	-2.64456e-6	4.89387e-6	-3.54029e-6	
