	DX	DY	DZ	
	m	m	m	
Node 15445: 89: 944.918 Hz	5.62636e-7	-1.38886e-7	-2.70651e-7	
Node 15445: 90: 950.0 Hz	5.56522e-7	-1.3702e-7	-2.67929e-7	
Node 15445: 91: 975.0 Hz	5.27566e-7	-1.28302e-7	-2.55006e-7	
Node 15445: 92: 1000.0 Hz	5.00439e-7	-1.20316e-7	-2.42839e-7	
Node 16750: 1: 0.0 Hz	2.70958e-5	6.50768e-6	1.00742e-5	
Node 16750: 2: 25.0 Hz	2.99962e-5	7.29775e-6	1.09617e-5	
Node 16750: 3: 28.3646 Hz	3.08977e-5	7.54521e-6	1.12344e-5	
Node 16750: 4: 50.0 Hz	3.97631e-5	1.0065e-5	1.37544e-5	
Node 16750: 5: 50.1598 Hz	3.98331e-5	1.00863e-5	1.37719e-5	
Node 16750: 6: 67.9919 Hz	3.95218e-5	1.04807e-5	1.27248e-5	
Node 16750: 7: 69.454 Hz	3.85063e-5	1.02575e-5	1.23032e-5	
Node 16750: 8: 75.0 Hz	3.38343e-5	9.17789e-6	1.0462e-5	
Node 16750: 9: 80.5485 Hz	2.87798e-5	7.96369e-6	8.54687e-6	
Node 16750: 10: 89.394 Hz	2.17008e-5	6.22294e-6	5.89709e-6	
Node 16750: 11: 100.0 Hz	1.54747e-5	4.66295e-6	3.53214e-6	
Node 16750: 12: 120.237 Hz	8.6084e-6	2.84094e-6	1.54516e-6	
Node 16750: 13: 125.0 Hz	7.712e-6	2.56068e-6	1.69128e-6	
Node 16750: 14: 129.311 Hz	7.09694e-6	2.3439e-6	1.91212e-6	
Node 16750: 15: 142.442 Hz	6.09926e-6	1.85452e-6	2.57692e-6	
Node 16750: 16: 146.936 Hz	5.95025e-6	1.73187e-6	2.74254e-6	
Node 16750: 17: 150.0 Hz	5.87553e-6	1.65789e-6	2.83445e-6	
Node 16750: 18: 166.486 Hz	5.52745e-6	1.35277e-6	3.08491e-6	
Node 16750: 19: 175.0 Hz	5.25939e-6	1.23368e-6	3.10916e-6	
Node 16750: 20: 184.177 Hz	4.88638e-6	1.12144e-6	3.10914e-6	
Node 16750: 21: 197.232 Hz	4.27215e-6	9.80798e-7	3.12193e-6	
Node 16750: 22: 200.0 Hz	4.13845e-6	9.5324e-7	3.13047e-6	
Node 16750: 23: 204.712 Hz	3.91304e-6	9.07919e-7	3.1506e-6	
Node 16750: 24: 212.011 Hz	3.5759e-6	8.4143e-7	3.19548e-6	
Node 16750: 25: 214.284 Hz	3.4751e-6	8.21593e-7	3.21264e-6	
Node 16750: 26: 217.891 Hz	3.32001e-6	7.90909e-7	3.24264e-6	
Node 16750: 27: 225.0 Hz	3.03344e-6	7.33083e-7	3.31044e-6	
Node 16750: 28: 250.0 Hz	2.23594e-6	5.50188e-7	3.59494e-6	
Node 16750: 29: 253.857 Hz	2.13986e-6	5.23693e-7	3.6385e-6	
Node 16750: 30: 256.009 Hz	2.08902e-6	5.09017e-7	3.66208e-6	
Node 16750: 31: 271.668 Hz	-1.7731e-6	-4.04094e-7	3.80815e-6	
Node 16750: 32: 275.0 Hz	-1.71697e-6	-3.82284e-7	3.83145e-6	
Node 16750: 33: 278.879 Hz	-1.65606e-6	-3.57293e-7	3.8543e-6	
Node 16750: 34: 291.043 Hz	-1.49332e-6	-2.83937e-7	3.8926e-6	
Node 16750: 35: 300.0 Hz	-1.39794e-6	-2.39357e-7	3.88595e-6	
Node 16750: 36: 302.006 Hz	-1.37911e-6	-2.31147e-7	3.88034e-6	
Node 16750: 37: 309.966 Hz	-1.31258e-6	-2.07289e-7	3.84369e-6	
Node 16750: 38: 314.893 Hz	-1.27736e-6	-2.00631e-7	3.81008e-6	
Node 16750: 39: 325.0 Hz	-1.2171e-6	-2.06698e-7	3.71799e-6	
Node 16750: 40: 332.746 Hz	-1.17981e-6	-2.25087e-7	3.62972e-6	
Node 16750: 41: 350.0 Hz	-1.11585e-6	-2.82307e-7	3.3952e-6	
Node 16750: 42: 352.215 Hz	-1.10899e-6	-2.89767e-7	3.36257e-6	
Node 16750: 43: 367.211 Hz	-1.06749e-6	-3.35071e-7	3.13474e-6	
Node 16750: 44: 375.0 Hz	-1.04832e-6	-3.53883e-7	3.01473e-6	
Node 16750: 45: 400.0 Hz	-9.92709e-7	-3.91089e-7	2.64005e-6	
Node 16750: 46: 417.262 Hz	-9.5737e-7	-3.99573e-7	2.39899e-6	
Node 16750: 47: 425.0 Hz	-9.42045e-7	-4.00026e-7	2.29647e-6	
Node 16750: 48: 441.484 Hz	-9.10345e-7	-3.96069e-7	2.08951e-6	
Node 16750: 49: 450.0 Hz	-8.94544e-7	-3.9213e-7	1.98851e-6	
Node 16750: 50: 475.0 Hz	-8.51602e-7	-3.76637e-7	1.71404e-6	
Node 16750: 51: 490.708 Hz	-8.28471e-7	-3.65883e-7	-1.55777e-6	
Node 16750: 52: 500.0 Hz	-8.16612e-7	-3.59675e-7	-1.47109e-6	
Node 16750: 53: 508.204 Hz	-8.07389e-7	-3.54424e-7	-1.3981e-6	
Node 16750: 54: 522.299 Hz	-7.94386e-7	-3.46076e-7	-1.28041e-6	
Node 16750: 55: 523.017 Hz	-7.93819e-7	-3.45676e-7	-1.27467e-6	
Node 16750: 56: 525.0 Hz	-7.92305e-7	-3.44584e-7	-1.25896e-6	
Node 16750: 57: 550.0 Hz	-7.78911e-7	-3.3243e-7	-1.07686e-6	
Node 16750: 58: 575.0 Hz	7.74174e-7	3.2279e-7	-9.22631e-7	
Node 16750: 59: 581.332 Hz	7.73919e-7	3.20623e-7	-8.87601e-7	
Node 16750: 60: 600.0 Hz	7.74362e-7	3.14575e-7	-7.92832e-7	
Node 16750: 61: 602.059 Hz	7.74469e-7	3.13924e-7	-7.83111e-7	
Node 16750: 62: 613.672 Hz	7.75075e-7	3.10246e-7	-7.30786e-7	
Node 16750: 63: 618.756 Hz	7.75278e-7	3.08613e-7	-7.09162e-7	
Node 16750: 64: 625.0 Hz	7.75416e-7	3.0657e-7	-6.83615e-7	
Node 16750: 65: 650.0 Hz	7.73871e-7	2.97686e-7	-5.91587e-7	
Node 16750: 66: 651.206 Hz	7.73685e-7	2.9722e-7	-5.87534e-7	
Node 16750: 67: 668.491 Hz	7.69648e-7	2.90058e-7	-5.33001e-7	
Node 16750: 68: 675.0 Hz	7.67418e-7	2.87111e-7	-5.1411e-7	
Node 16750: 69: 697.65 Hz	7.5648e-7	2.75723e-7	-4.54777e-7	
Node 16750: 70: 700.0 Hz	7.55063e-7	2.74441e-7	-4.49157e-7	
Node 16750: 71: 723.929 Hz	7.37811e-7	2.60398e-7	-3.97142e-7	
Node 16750: 72: 725.0 Hz	7.36925e-7	2.59731e-7	-3.95023e-7	
Node 16750: 73: 727.004 Hz	7.35243e-7	2.58475e-7	-3.91104e-7	
Node 16750: 74: 750.0 Hz	7.13857e-7	2.43434e-7	-3.50134e-7	
Node 16750: 75: 754.821 Hz	7.0894e-7	2.40164e-7	-3.42413e-7	
Node 16750: 76: 771.47 Hz	6.91021e-7	2.28684e-7	-3.17822e-7	
Node 16750: 77: 775.0 Hz	6.8706e-7	2.26226e-7	-3.12995e-7	
Node 16750: 78: 791.948 Hz	6.67418e-7	2.14411e-7	-2.91521e-7	
Node 16750: 79: 797.615 Hz	6.60662e-7	2.10476e-7	-2.84925e-7	
Node 16750: 80: 800.0 Hz	6.57797e-7	2.08826e-7	-2.82231e-7	
Node 16750: 81: 825.0 Hz	6.27214e-7	1.91852e-7	-2.56629e-7	
Node 16750: 82: 826.491 Hz	6.2537e-7	1.90864e-7	-2.55242e-7	
Node 16750: 83: 850.0 Hz	5.9626e-7	1.75754e-7	-2.35165e-7	
Node 16750: 84: 857.624 Hz	5.86864e-7	1.71066e-7	-2.2931e-7	
Node 16750: 85: 875.0 Hz	5.65663e-7	1.60805e-7	-2.17e-7	
Node 16750: 86: 894.221 Hz	5.42717e-7	1.50176e-7	-2.04851e-7	
Node 16750: 87: 900.0 Hz	5.35945e-7	1.4713e-7	-2.01463e-7	
Node 16750: 88: 925.0 Hz	5.07455e-7	1.34746e-7	-1.88027e-7	
Node 16750: 89: 944.918 Hz	4.85777e-7	1.25772e-7	-1.78548e-7	
Node 16750: 90: 950.0 Hz	4.804e-7	1.23603e-7	-1.7628e-7	
Node 16750: 91: 975.0 Hz	4.54883e-7	1.13613e-7	-1.65905e-7	
Node 16750: 92: 1000.0 Hz	4.30934e-7	1.04671e-7	-1.56656e-7	
Node 19767: 1: 0.0 Hz	1.20641e-5	3.88906e-6	4.15975e-6	
Node 19767: 2: 25.0 Hz	1.36102e-5	4.51617e-6	4.49289e-6	
Node 19767: 3: 28.3646 Hz	1.40962e-5	4.71557e-6	4.59459e-6	
Node 19767: 4: 50.0 Hz	1.91181e-5	6.88062e-6	5.49946e-6	
Node 19767: 5: 50.1598 Hz	1.91613e-5	6.90077e-6	5.50514e-6	
Node 19767: 6: 67.9919 Hz	2.0301e-5	7.95794e-6	4.89715e-6	
Node 19767: 7: 69.454 Hz	1.99014e-5	7.86364e-6	4.71272e-6	
Node 19767: 8: 75.0 Hz	1.79135e-5	7.30766e-6	3.92113e-6	
Node 19767: 9: 80.5485 Hz	1.56212e-5	6.60106e-6	3.10601e-6	
Node 19767: 10: 89.394 Hz	1.22465e-5	5.52852e-6	1.9726e-6	
Node 19767: 11: 100.0 Hz	9.06759e-6	4.54768e-6	9.88514e-7	
Node 19767: 12: 120.237 Hz	4.93425e-6	3.42468e-6	1.2922e-6	
Node 19767: 13: 125.0 Hz	4.26927e-6	3.25585e-6	1.55798e-6	
Node 19767: 14: 129.311 Hz	3.77328e-6	3.12572e-6	1.77565e-6	
Node 19767: 15: 142.442 Hz	2.85012e-6	-2.83347e-6	2.25611e-6	
Node 19767: 16: 146.936 Hz	2.701e-6	-2.76121e-6	2.35723e-6	
Node 19767: 17: 150.0 Hz	2.63304e-6	-2.71822e-6	2.40943e-6	
Node 19767: 18: 166.486 Hz	2.494e-6	-2.55432e-6	2.50433e-6	
Node 19767: 19: 175.0 Hz	2.447e-6	-2.5039e-6	2.4752e-6	
Node 19767: 20: 184.177 Hz	2.36585e-6	-2.46903e-6	2.42744e-6	
Node 19767: 21: 197.232 Hz	2.19718e-6	-2.44668e-6	2.38155e-6	
Node 19767: 22: 200.0 Hz	2.15615e-6	-2.44536e-6	2.37882e-6	
Node 19767: 23: 204.712 Hz	2.08424e-6	-2.44558e-6	2.38084e-6	
Node 19767: 24: 212.011 Hz	1.97135e-6	-2.45172e-6	2.40057e-6	
Node 19767: 25: 214.284 Hz	1.9366e-6	-2.45501e-6	2.41069e-6	
Node 19767: 26: 217.891 Hz	1.88242e-6	-2.46155e-6	2.43035e-6	
Node 19767: 27: 225.0 Hz	1.7807e-6	-2.47892e-6	2.48087e-6	
Node 19767: 28: 250.0 Hz	1.49877e-6	-2.5761e-6	2.74118e-6	
Node 19767: 29: 253.857 Hz	1.46623e-6	-2.59352e-6	2.78673e-6	
Node 19767: 30: 256.009 Hz	1.44924e-6	-2.60317e-6	2.81216e-6	
Node 19767: 31: 271.668 Hz	1.34737e-6	-2.66607e-6	2.98859e-6	
Node 19767: 32: 275.0 Hz	1.32994e-6	-2.67649e-6	3.02233e-6	
Node 19767: 33: 278.879 Hz	1.3112e-6	-2.68673e-6	3.05911e-6	
Node 19767: 34: 291.043 Hz	1.26141e-6	-2.70305e-6	3.15322e-6	
Node 19767: 35: 300.0 Hz	1.23146e-6	-2.6975e-6	3.19844e-6	
Node 19767: 36: 302.006 Hz	1.22534e-6	-2.69411e-6	3.20555e-6	
Node 19767: 37: 309.966 Hz	1.20278e-6	-2.67292e-6	3.22276e-6	
Node 19767: 38: 314.893 Hz	1.18994e-6	-2.65391e-6	3.22478e-6	
Node 19767: 39: 325.0 Hz	1.1657e-6	-2.60227e-6	3.20974e-6	
Node 19767: 40: 332.746 Hz	1.14868e-6	-2.55303e-6	3.18273e-6	
Node 19767: 41: 350.0 Hz	1.11509e-6	-2.42311e-6	3.08569e-6	
Node 19767: 42: 352.215 Hz	1.11122e-6	-2.40515e-6	3.07044e-6	
Node 19767: 43: 367.211 Hz	1.08791e-6	-2.28068e-6	2.9567e-6	
Node 19767: 44: 375.0 Hz	1.07787e-6	-2.21583e-6	2.89278e-6	
Node 19767: 45: 400.0 Hz	1.05425e-6	-2.01693e-6	2.67992e-6	
Node 19767: 46: 417.262 Hz	1.0426e-6	-1.89166e-6	2.53288e-6	
Node 19767: 47: 425.0 Hz	1.03741e-6	-1.83889e-6	2.46763e-6	
Node 19767: 48: 441.484 Hz	1.02401e-6	-1.73289e-6	2.32991e-6	
Node 19767: 49: 450.0 Hz	1.01491e-6	-1.68119e-6	2.25929e-6	
Node 19767: 50: 475.0 Hz	9.75374e-7	-1.53912e-6	2.05332e-6	
Node 19767: 51: 490.708 Hz	-9.39228e-7	-1.45591e-6	-1.92527e-6	
Node 19767: 52: 500.0 Hz	-9.13732e-7	-1.40858e-6	-1.85048e-6	
Node 19767: 53: 508.204 Hz	-8.88877e-7	-1.3679e-6	-1.78534e-6	
Node 19767: 54: 522.299 Hz	-8.4169e-7	-1.30047e-6	-1.67614e-6	
Node 19767: 55: 523.017 Hz	-8.39151e-7	-1.29712e-6	-1.67068e-6	
Node 19767: 56: 525.0 Hz	-8.32086e-7	-1.28791e-6	-1.65569e-6	
Node 19767: 57: 550.0 Hz	-7.37131e-7	-1.17756e-6	-1.47591e-6	
Node 19767: 58: 575.0 Hz	6.36754e-7	1.0783e-6	1.3168e-6	
Node 19767: 59: 581.332 Hz	6.11332e-7	1.05491e-6	1.28014e-6	
Node 19767: 60: 600.0 Hz	5.37862e-7	9.8979e-7	1.18071e-6	
Node 19767: 61: 602.059 Hz	5.2996e-7	9.82938e-7	1.17052e-6	
Node 19767: 62: 613.672 Hz	4.86373e-7	9.45387e-7	1.11576e-6	
Node 19767: 63: 618.756 Hz	4.67891e-7	9.295e-7	1.09319e-6	
Node 19767: 64: 625.0 Hz	4.45759e-7	9.10411e-7	1.06658e-6	
Node 19767: 65: 650.0 Hz	3.64359e-7	8.37949e-7	9.7098e-7	
Node 19767: 66: 651.206 Hz	3.60755e-7	8.34592e-7	9.66763e-7	
Node 19767: 67: 668.491 Hz	3.12709e-7	7.87637e-7	9.09652e-7	
Node 19767: 68: 675.0 Hz	2.96433e-7	7.70466e-7	8.89589e-7	
Node 19767: 69: 697.65 Hz	2.47853e-7	7.12619e-7	8.24685e-7	
Node 19767: 70: 700.0 Hz	2.43532e-7	7.06778e-7	8.18323e-7	
Node 19767: 71: 723.929 Hz	2.0692e-7	6.4901e-7	7.56678e-7	
Node 19767: 72: 725.0 Hz	2.05581e-7	6.46498e-7	7.54037e-7	
Node 19767: 73: 727.004 Hz	2.03138e-7	6.41815e-7	7.49117e-7	
Node 19767: 74: 750.0 Hz	1.80575e-7	5.89787e-7	6.94729e-7	
Node 19767: 75: 754.821 Hz	1.76961e-7	5.79292e-7	6.83767e-7	
Node 19767: 76: 771.47 Hz	1.66785e-7	5.44221e-7	6.46982e-7	
Node 19767: 77: 775.0 Hz	1.65013e-7	5.37024e-7	6.3939e-7	
Node 19767: 78: 791.948 Hz	1.57894e-7	5.03682e-7	6.03938e-7	
Node 19767: 79: 797.615 Hz	1.55914e-7	4.92984e-7	5.92449e-7	
Node 19767: 80: 800.0 Hz	1.55127e-7	4.88551e-7	5.8767e-7	
Node 19767: 81: 825.0 Hz	1.47998e-7	4.44528e-7	5.39548e-7	
Node 19767: 82: 826.491 Hz	1.47617e-7	4.42043e-7	5.36793e-7	
Node 19767: 83: 850.0 Hz	1.41882e-7	4.04911e-7	4.95097e-7	
Node 19767: 84: 857.624 Hz	1.40075e-7	3.93677e-7	4.82279e-7	
Node 19767: 85: 875.0 Hz	1.35955e-7	3.69485e-7	4.54344e-7	
Node 19767: 86: 894.221 Hz	1.31343e-7	3.44898e-7	4.25493e-7	
Node 19767: 87: 900.0 Hz	1.29942e-7	3.37927e-7	4.1723e-7	
Node 19767: 88: 925.0 Hz	1.23828e-7	3.09864e-7	3.83601e-7	
Node 19767: 89: 944.918 Hz	1.18942e-7	2.89751e-7	3.59159e-7	
Node 19767: 90: 950.0 Hz	1.17701e-7	2.84912e-7	3.5324e-7	
Node 19767: 91: 975.0 Hz	1.11663e-7	2.62705e-7	3.25888e-7	
Node 19767: 92: 1000.0 Hz	1.05805e-7	2.42904e-7	3.01273e-7	
Node 23217: 1: 0.0 Hz	5.98582e-7	-2.20753e-6	8.8514e-7	
Node 23217: 2: 25.0 Hz	6.63023e-7	-2.47242e-6	9.04146e-7	
Node 23217: 3: 28.3646 Hz	6.83079e-7	-2.55531e-6	9.09609e-7	
Node 23217: 4: 50.0 Hz	8.81051e-7	-3.39624e-6	9.47702e-7	
Node 23217: 5: 50.1598 Hz	8.82625e-7	-3.40327e-6	9.47804e-7	
Node 23217: 6: 67.9919 Hz	8.78349e-7	-3.51866e-6	8.97828e-7	
Node 23217: 7: 69.454 Hz	8.55959e-7	-3.44196e-6	8.90396e-7	
Node 23217: 8: 75.0 Hz	7.52515e-7	-3.07325e-6	8.67118e-7	
Node 23217: 9: 80.5485 Hz	6.39979e-7	-2.66027e-6	8.54852e-7	
Node 23217: 10: 89.394 Hz	4.80902e-7	-2.06921e-6	8.51805e-7	
Node 23217: 11: 100.0 Hz	3.37731e-7	-1.53952e-6	8.49968e-7	
Node 23217: 12: 120.237 Hz	1.6663e-7	-9.25968e-7	7.88984e-7	
Node 23217: 13: 125.0 Hz	1.4087e-7	-8.35468e-7	7.67087e-7	
Node 23217: 14: 129.311 Hz	1.21715e-7	-7.67836e-7	7.48135e-7	
Node 23217: 15: 142.442 Hz	8.38263e-8	-6.29654e-7	7.04928e-7	
Node 23217: 16: 146.936 Hz	7.61481e-8	-5.99931e-7	6.95848e-7	
Node 23217: 17: 150.0 Hz	7.19093e-8	-5.83173e-7	6.91077e-7	
Node 23217: 18: 166.486 Hz	5.5599e-8	-5.19875e-7	6.79165e-7	
Node 23217: 19: 175.0 Hz	4.79864e-8	-4.9313e-7	6.78969e-7	
Node 23217: 20: 184.177 Hz	3.92477e-8	-4.63543e-7	6.81725e-7	
Node 23217: 21: 197.232 Hz	2.64066e-8	-4.19609e-7	6.89334e-7	
Node 23217: 22: 200.0 Hz	2.37793e-8	-4.10264e-7	6.91332e-7	
Node 23217: 23: 204.712 Hz	1.95341e-8	-3.94542e-7	6.94959e-7	
Node 23217: 24: 212.011 Hz	1.39853e-8	-3.7101e-7	7.01056e-7	
Node 23217: 25: 214.284 Hz	1.26822e-8	-3.63959e-7	7.0306e-7	
Node 23217: 26: 217.891 Hz	1.12461e-8	-3.53092e-7	7.06332e-7	
Node 23217: 27: 225.0 Hz	1.12154e-8	-3.32957e-7	7.13081e-7	
Node 23217: 28: 250.0 Hz	2.49565e-8	-2.76551e-7	7.37485e-7	
Node 23217: 29: 253.857 Hz	2.73379e-8	-2.69661e-7	7.40745e-7	
Node 23217: 30: 256.009 Hz	2.86548e-8	-2.65992e-7	7.42426e-7	
Node 23217: 31: 271.668 Hz	-3.7942e-8	-2.42404e-7	7.50372e-7	
Node 23217: 32: 275.0 Hz	-3.98494e-8	-2.37946e-7	7.50825e-7	
Node 23217: 33: 278.879 Hz	-4.20364e-8	-2.3294e-7	7.50695e-7	
Node 23217: 34: 291.043 Hz	-4.86277e-8	-2.18158e-7	7.45301e-7	
Node 23217: 35: 300.0 Hz	-5.31504e-8	-2.07773e-7	7.36268e-7	
Node 23217: 36: 302.006 Hz	-5.41157e-8	-2.05469e-7	7.33662e-7	
Node 23217: 37: 309.966 Hz	-5.77466e-8	-1.9633e-7	7.21331e-7	
Node 23217: 38: 314.893 Hz	-5.9818e-8	-1.90639e-7	7.12216e-7	
Node 23217: 39: 325.0 Hz	-6.35995e-8	-1.78805e-7	6.90478e-7	
Node 23217: 40: 332.746 Hz	-6.60472e-8	-1.69586e-7	6.71587e-7	
Node 23217: 41: 350.0 Hz	-7.009e-8	-1.48897e-7	6.25257e-7	
Node 23217: 42: 352.215 Hz	-7.04749e-8	-1.46269e-7	6.19086e-7	
Node 23217: 43: 367.211 Hz	-7.23667e-8	-1.29062e-7	5.77357e-7	
Node 23217: 44: 375.0 Hz	-7.29102e-8	-1.20745e-7	5.56291e-7	
Node 23217: 45: 400.0 Hz	-7.30502e-8	-9.85673e-8	4.95381e-7	
Node 23217: 46: 417.262 Hz	-7.2041e-8	-8.81775e-8	4.61318e-7	
Node 23217: 47: 425.0 Hz	-7.13698e-8	-8.48737e-8	4.48337e-7	
Node 23217: 48: 441.484 Hz	-6.96156e-8	-8.03363e-8	4.25049e-7	
Node 23217: 49: 450.0 Hz	-6.85925e-8	-7.91163e-8	4.15043e-7	
Node 23217: 50: 475.0 Hz	-6.54625e-8	-7.84953e-8	3.91256e-7	
Node 23217: 51: 490.708 Hz	-6.36121e-8	7.93667e-8	3.78765e-7	
Node 23217: 52: 500.0 Hz	-6.2617e-8	8.00518e-8	3.7171e-7	
Node 23217: 53: 508.204 Hz	-6.18133e-8	8.06773e-8	3.65527e-7	
Node 23217: 54: 522.299 Hz	-6.06085e-8	8.16704e-8	3.54794e-7	
Node 23217: 55: 523.017 Hz	-6.05531e-8	8.17158e-8	3.5424e-7	
Node 23217: 56: 525.0 Hz	-6.04032e-8	8.18377e-8	3.52707e-7	
Node 23217: 57: 550.0 Hz	-5.88723e-8	8.2838e-8	3.32836e-7	
Node 23217: 58: 575.0 Hz	5.7892e-8	8.25918e-8	3.12271e-7	
Node 23217: 59: 581.332 Hz	5.77064e-8	8.23085e-8	3.07041e-7	
Node 23217: 60: 600.0 Hz	5.72484e-8	8.09462e-8	2.91758e-7	
Node 23217: 61: 602.059 Hz	5.72031e-8	8.07487e-8	2.90094e-7	
Node 23217: 62: 613.672 Hz	5.69543e-8	7.94653e-8	2.8081e-7	
Node 23217: 63: 618.756 Hz	5.68451e-8	7.88165e-8	2.76809e-7	
Node 23217: 64: 625.0 Hz	5.67072e-8	7.79513e-8	2.71953e-7	
Node 23217: 65: 650.0 Hz	5.60559e-8	7.38196e-8	2.53205e-7	
Node 23217: 66: 651.206 Hz	5.60187e-8	7.3597e-8	2.5233e-7	
Node 23217: 67: 668.491 Hz	5.54086e-8	7.02259e-8	2.40082e-7	
Node 23217: 68: 675.0 Hz	5.51378e-8	6.88856e-8	2.35613e-7	
Node 23217: 69: 697.65 Hz	5.40043e-8	6.40474e-8	2.20654e-7	
Node 23217: 70: 700.0 Hz	5.38694e-8	6.35373e-8	2.19154e-7	
Node 23217: 71: 723.929 Hz	5.23158e-8	5.83641e-8	2.0442e-7	
Node 23217: 72: 725.0 Hz	5.22389e-8	5.81356e-8	2.03783e-7	
Node 23217: 73: 727.004 Hz	5.20936e-8	5.77092e-8	2.02597e-7	
Node 23217: 74: 750.0 Hz	5.02899e-8	5.29531e-8	1.89474e-7	
Node 23217: 75: 754.821 Hz	4.98835e-8	5.19943e-8	1.86836e-7	
Node 23217: 76: 771.47 Hz	4.84191e-8	4.88035e-8	1.78027e-7	
Node 23217: 77: 775.0 Hz	4.80981e-8	4.81521e-8	1.76219e-7	
Node 23217: 78: 791.948 Hz	4.65186e-8	4.51516e-8	1.67828e-7	
Node 23217: 79: 797.615 Hz	4.59791e-8	4.41952e-8	1.65128e-7	
Node 23217: 80: 800.0 Hz	4.57509e-8	4.37999e-8	1.64008e-7	
Node 23217: 81: 825.0 Hz	4.33319e-8	3.98994e-8	1.52817e-7	
Node 23217: 82: 826.491 Hz	4.31869e-8	3.96805e-8	1.52181e-7	
Node 23217: 83: 850.0 Hz	4.09121e-8	3.64209e-8	1.42602e-7	
Node 23217: 84: 857.624 Hz	4.01829e-8	3.54377e-8	1.39672e-7	
Node 23217: 85: 875.0 Hz	3.85463e-8	3.3322e-8	1.33299e-7	
Node 23217: 86: 894.221 Hz	3.6789e-8	3.11706e-8	1.26722e-7	
Node 23217: 87: 900.0 Hz	3.62732e-8	3.05598e-8	1.24836e-7	
Node 23217: 88: 925.0 Hz	3.4117e-8	2.80943e-8	1.17135e-7	
Node 23217: 89: 944.918 Hz	3.24918e-8	2.63187e-8	1.11493e-7	
Node 23217: 90: 950.0 Hz	3.20907e-8	2.58903e-8	1.10119e-7	
Node 23217: 91: 975.0 Hz	3.01993e-8	2.3917e-8	1.03717e-7	
Node 23217: 92: 1000.0 Hz	2.84416e-8	2.21471e-8	9.78632e-8	
Node 23437: 1: 0.0 Hz	1.7205e-6	-1.09773e-5	3.12434e-6	
Node 23437: 2: 25.0 Hz	2.01915e-6	-1.20597e-5	3.25344e-6	
Node 23437: 3: 28.3646 Hz	2.11461e-6	-1.23945e-5	3.29134e-6	
Node 23437: 4: 50.0 Hz	3.17e-6	-1.5606e-5	3.56851e-6	
Node 23437: 5: 50.1598 Hz	3.18005e-6	-1.56302e-5	3.56932e-6	
Node 23437: 6: 67.9919 Hz	3.7746e-6	-1.50589e-5	3.11288e-6	
Node 23437: 7: 69.454 Hz	3.73852e-6	-1.46286e-5	3.03282e-6	
Node 23437: 8: 75.0 Hz	3.50261e-6	-1.26989e-5	2.74283e-6	
Node 23437: 9: 80.5485 Hz	3.18409e-6	-1.06546e-5	2.52724e-6	
Node 23437: 10: 89.394 Hz	2.67399e-6	-7.82855e-6	2.36661e-6	
Node 23437: 11: 100.0 Hz	2.15609e-6	-5.371e-6	2.33672e-6	
Node 23437: 12: 120.237 Hz	1.37534e-6	-2.83944e-6	2.2864e-6	
Node 23437: 13: 125.0 Hz	1.22634e-6	-2.59098e-6	2.25667e-6	
Node 23437: 14: 129.311 Hz	1.10631e-6	-2.46071e-6	2.22784e-6	
Node 23437: 15: 142.442 Hz	8.33127e-7	-2.40553e-6	2.13858e-6	
Node 23437: 16: 146.936 Hz	7.69152e-7	-2.43334e-6	2.1057e-6	
Node 23437: 17: 150.0 Hz	7.32695e-7	-2.45148e-6	2.08144e-6	
Node 23437: 18: 166.486 Hz	6.07749e-7	-2.43811e-6	1.91618e-6	
Node 23437: 19: 175.0 Hz	5.7136e-7	-2.34217e-6	1.81452e-6	
Node 23437: 20: 184.177 Hz	5.41211e-7	-2.19342e-6	1.70757e-6	
Node 23437: 21: 197.232 Hz	5.04512e-7	-1.95941e-6	1.58139e-6	
Node 23437: 22: 200.0 Hz	4.97081e-7	-1.91262e-6	1.55989e-6	
Node 23437: 23: 204.712 Hz	4.84598e-7	-1.8382e-6	1.52771e-6	
Node 23437: 24: 212.011 Hz	4.65777e-7	-1.73924e-6	1.48842e-6	
Node 23437: 25: 214.284 Hz	4.60095e-7	-1.71299e-6	1.47863e-6	
Node 23437: 26: 217.891 Hz	4.51313e-7	-1.67601e-6	1.46531e-6	
Node 23437: 27: 225.0 Hz	4.35075e-7	-1.61981e-6	1.44622e-6	
Node 23437: 28: 250.0 Hz	3.93816e-7	-1.56523e-6	1.43071e-6	
Node 23437: 29: 253.857 Hz	3.89853e-7	-1.56967e-6	1.43201e-6	
Node 23437: 30: 256.009 Hz	3.87904e-7	-1.57288e-6	1.43282e-6	
Node 23437: 31: 271.668 Hz	3.78668e-7	-1.60156e-6	1.43594e-6	
Node 23437: 32: 275.0 Hz	3.77654e-7	-1.60686e-6	1.43508e-6	
Node 23437: 33: 278.879 Hz	3.76809e-7	-1.61186e-6	1.43304e-6	
Node 23437: 34: 291.043 Hz	3.76025e-7	-1.6158e-6	1.41808e-6	
Node 23437: 35: 300.0 Hz	3.76717e-7	-1.6044e-6	1.39786e-6	
Node 23437: 36: 302.006 Hz	3.76969e-7	-1.60002e-6	1.39225e-6	
Node 23437: 37: 309.966 Hz	3.782e-7	-1.576e-6	1.3663e-6	
Node 23437: 38: 314.893 Hz	3.79085e-7	-1.55602e-6	1.34752e-6	
