	DX	DY	DZ	
Node 12822: 91: 975.0 Hz	-2.60731e-7	-6.53359e-7	-7.30579e-8	
Node 12822: 92: 1000.0 Hz	-2.41403e-7	-6.0852e-7	-6.54176e-8	
Node 13336: 1: 0.0 Hz	3.22911e-7	3.42246e-6	-6.39934e-7	
Node 13336: 2: 25.0 Hz	3.52151e-7	3.8257e-6	-6.97788e-7	
Node 13336: 3: 28.3646 Hz	3.61164e-7	3.95175e-6	-7.155e-7	
Node 13336: 4: 50.0 Hz	4.4492e-7	5.22359e-6	-8.85167e-7	
Node 13336: 5: 50.1598 Hz	4.45501e-7	5.23412e-6	-8.86495e-7	
Node 13336: 6: 67.9919 Hz	4.09262e-7	5.36742e-6	-9.05769e-7	
Node 13336: 7: 69.454 Hz	3.94746e-7	5.24543e-6	-8.94034e-7	
Node 13336: 8: 75.0 Hz	3.3061e-7	4.66359e-6	-8.47181e-7	
Node 13336: 9: 80.5485 Hz	2.62121e-7	4.01398e-6	-8.14606e-7	
Node 13336: 10: 89.394 Hz	1.62214e-7	3.07896e-6	-8.16078e-7	
Node 13336: 11: 100.0 Hz	6.83457e-8	2.22225e-6	-8.80741e-7	
Node 13336: 12: 120.237 Hz	1.24544e-7	1.19008e-6	-9.78299e-7	
Node 13336: 13: 125.0 Hz	1.51378e-7	1.04505e-6	9.71599e-7	
Node 13336: 14: 129.311 Hz	1.72178e-7	9.45824e-7	9.55214e-7	
Node 13336: 15: 142.442 Hz	2.13148e-7	8.0351e-7	8.61514e-7	
Node 13336: 16: 146.936 Hz	2.19845e-7	7.92961e-7	8.20018e-7	
Node 13336: 17: 150.0 Hz	2.22503e-7	7.91595e-7	7.90254e-7	
Node 13336: 18: 166.486 Hz	2.15213e-7	8.0486e-7	6.24327e-7	
Node 13336: 19: 175.0 Hz	2.0163e-7	8.01716e-7	5.43772e-7	
Node 13336: 20: 184.177 Hz	1.83709e-7	7.8593e-7	4.66634e-7	
Node 13336: 21: 197.232 Hz	1.5743e-7	7.48884e-7	3.77111e-7	
Node 13336: 22: 200.0 Hz	1.52134e-7	7.39897e-7	3.61062e-7	
Node 13336: 23: 204.712 Hz	1.43483e-7	7.24247e-7	3.35845e-7	
Node 13336: 24: 212.011 Hz	1.31106e-7	6.99816e-7	3.01471e-7	
Node 13336: 25: 214.284 Hz	1.27522e-7	6.9229e-7	2.91799e-7	
Node 13336: 26: 217.891 Hz	1.22106e-7	6.80513e-7	2.77347e-7	
Node 13336: 27: 225.0 Hz	1.12416e-7	6.58125e-7	2.51732e-7	
Node 13336: 28: 250.0 Hz	8.89031e-8	5.92598e-7	1.84612e-7	
Node 13336: 29: 253.857 Hz	8.6782e-8	5.8475e-7	1.76783e-7	
Node 13336: 30: 256.009 Hz	8.57787e-8	5.80661e-7	1.72675e-7	
Node 13336: 31: 271.668 Hz	8.23824e-8	5.57294e-7	1.48371e-7	
Node 13336: 32: 275.0 Hz	8.253e-8	5.53756e-7	1.4452e-7	
Node 13336: 33: 278.879 Hz	8.3068e-8	5.50249e-7	1.40665e-7	
Node 13336: 34: 291.043 Hz	8.71066e-8	5.43232e-7	1.33237e-7	
Node 13336: 35: 300.0 Hz	9.20328e-8	5.41451e-7	1.32473e-7	
Node 13336: 36: 302.006 Hz	9.33233e-8	5.41384e-7	1.32839e-7	
Node 13336: 37: 309.966 Hz	9.89999e-8	5.4211e-7	1.3607e-7	
Node 13336: 38: 314.893 Hz	1.02884e-7	5.43211e-7	1.39343e-7	
Node 13336: 39: 325.0 Hz	-1.11484e-7	5.46505e-7	-1.48418e-7	
Node 13336: 40: 332.746 Hz	-1.18449e-7	5.49507e-7	-1.56867e-7	
Node 13336: 41: 350.0 Hz	-1.34298e-7	5.55686e-7	-1.77625e-7	
Node 13336: 42: 352.215 Hz	-1.36312e-7	5.56301e-7	-1.80322e-7	
Node 13336: 43: 367.211 Hz	-1.4946e-7	5.58722e-7	-1.97995e-7	
Node 13336: 44: 375.0 Hz	-1.55804e-7	5.58594e-7	-2.0656e-7	
Node 13336: 45: 400.0 Hz	-1.72765e-7	5.51417e-7	-2.30392e-7	
Node 13336: 46: 417.262 Hz	-1.80662e-7	5.4114e-7	-2.43363e-7	
Node 13336: 47: 425.0 Hz	-1.83067e-7	5.35427e-7	-2.48207e-7	
Node 13336: 48: 441.484 Hz	-1.85828e-7	5.21558e-7	-2.56418e-7	
Node 13336: 49: 450.0 Hz	-1.86049e-7	5.13721e-7	-2.59501e-7	
Node 13336: 50: 475.0 Hz	-1.82623e-7	4.893e-7	-2.63983e-7	
Node 13336: 51: 490.708 Hz	-1.78034e-7	4.73647e-7	-2.63546e-7	
Node 13336: 52: 500.0 Hz	-1.74699e-7	4.64508e-7	-2.62262e-7	
Node 13336: 53: 508.204 Hz	-1.71472e-7	4.56588e-7	-2.60575e-7	
Node 13336: 54: 522.299 Hz	-1.65498e-7	4.43423e-7	-2.56644e-7	
Node 13336: 55: 523.017 Hz	-1.65183e-7	4.42769e-7	-2.56412e-7	
Node 13336: 56: 525.0 Hz	-1.6431e-7	4.40975e-7	-2.5576e-7	
Node 13336: 57: 550.0 Hz	-1.53045e-7	4.19612e-7	-2.4602e-7	
Node 13336: 58: 575.0 Hz	-1.4193e-7	4.00657e-7	-2.34141e-7	
Node 13336: 59: 581.332 Hz	-1.39217e-7	3.96213e-7	-2.30869e-7	
Node 13336: 60: 600.0 Hz	-1.31559e-7	3.83823e-7	-2.20688e-7	
Node 13336: 61: 602.059 Hz	-1.30749e-7	3.82514e-7	-2.19519e-7	
Node 13336: 62: 613.672 Hz	-1.26318e-7	3.75306e-7	-2.12766e-7	
Node 13336: 63: 618.756 Hz	-1.24454e-7	3.72231e-7	-2.09727e-7	
Node 13336: 64: 625.0 Hz	-1.22229e-7	3.68509e-7	-2.05933e-7	
Node 13336: 65: 650.0 Hz	1.14014e-7	3.53969e-7	-1.90131e-7	
Node 13336: 66: 651.206 Hz	1.13644e-7	3.53274e-7	-1.89348e-7	
Node 13336: 67: 668.491 Hz	1.08589e-7	3.43271e-7	-1.77992e-7	
Node 13336: 68: 675.0 Hz	1.06792e-7	3.39458e-7	-1.73671e-7	
Node 13336: 69: 697.65 Hz	1.00896e-7	3.25824e-7	-1.58633e-7	
Node 13336: 70: 700.0 Hz	1.0031e-7	3.2437e-7	-1.57084e-7	
Node 13336: 71: 723.929 Hz	-9.45239e-8	-3.09071e-7	1.41626e-7	
Node 13336: 72: 725.0 Hz	-9.42706e-8	-3.08365e-7	1.40951e-7	
Node 13336: 73: 727.004 Hz	-9.37974e-8	-3.07039e-7	1.39694e-7	
Node 13336: 74: 750.0 Hz	-8.84235e-8	-2.9142e-7	1.25799e-7	
Node 13336: 75: 754.821 Hz	-8.73036e-8	-2.88062e-7	1.23025e-7	
Node 13336: 76: 771.47 Hz	-8.34386e-8	-2.76302e-7	1.13864e-7	
Node 13336: 77: 775.0 Hz	-8.2619e-8	-2.73785e-7	1.12009e-7	
Node 13336: 78: 791.948 Hz	-7.86833e-8	-2.61647e-7	1.03544e-7	
Node 13336: 79: 797.615 Hz	-7.73681e-8	-2.57585e-7	1.00877e-7	
Node 13336: 80: 800.0 Hz	-7.68152e-8	-2.55878e-7	9.97804e-8	
Node 13336: 81: 825.0 Hz	-7.10522e-8	-2.38161e-7	8.91466e-8	
Node 13336: 82: 826.491 Hz	-7.07115e-8	-2.37119e-7	8.85612e-8	
Node 13336: 83: 850.0 Hz	-6.54143e-8	-2.21043e-7	8.00143e-8	
Node 13336: 84: 857.624 Hz	-6.37345e-8	-2.15992e-7	7.75042e-8	
Node 13336: 85: 875.0 Hz	-5.99952e-8	-2.04828e-7	7.22194e-8	
Node 13336: 86: 894.221 Hz	-5.60289e-8	-1.93096e-7	6.70163e-8	
Node 13336: 87: 900.0 Hz	-5.48752e-8	-1.89702e-7	6.55713e-8	
Node 13336: 88: 925.0 Hz	-5.011e-8	-1.7575e-7	5.98834e-8	
Node 13336: 89: 944.918 Hz	-4.65878e-8	-1.65482e-7	5.59271e-8	
Node 13336: 90: 950.0 Hz	-4.5729e-8	-1.6298e-7	5.49893e-8	
Node 13336: 91: 975.0 Hz	-4.17389e-8	-1.51349e-7	5.07482e-8	
Node 13336: 92: 1000.0 Hz	-3.81298e-8	-1.40786e-7	4.70449e-8	
Node 14587: 1: 0.0 Hz	2.74535e-5	6.81484e-6	3.96578e-6	
Node 14587: 2: 25.0 Hz	3.04839e-5	7.6288e-6	4.73609e-6	
Node 14587: 3: 28.3646 Hz	3.14285e-5	7.88335e-6	4.98318e-6	
Node 14587: 4: 50.0 Hz	4.0807e-5	1.04588e-5	7.75483e-6	
Node 14587: 5: 50.1598 Hz	4.08823e-5	1.04803e-5	7.78177e-6	
Node 14587: 6: 67.9919 Hz	4.09349e-5	1.07934e-5	9.53181e-6	
Node 14587: 7: 69.454 Hz	3.99032e-5	1.05524e-5	9.46093e-6	
Node 14587: 8: 75.0 Hz	3.50928e-5	9.39769e-6	8.92507e-6	
Node 14587: 9: 80.5485 Hz	2.97958e-5	8.10423e-6	8.14715e-6	
Node 14587: 10: 89.394 Hz	2.21558e-5	6.24073e-6	6.8236e-6	
Node 14587: 11: 100.0 Hz	1.49657e-5	4.53611e-6	5.33503e-6	
Node 14587: 12: 120.237 Hz	5.64876e-6	2.47778e-6	2.56759e-6	
Node 14587: 13: 125.0 Hz	4.35389e-6	2.17696e-6	1.95063e-6	
Node 14587: 14: 129.311 Hz	3.6251e-6	1.96168e-6	1.44215e-6	
Node 14587: 15: 142.442 Hz	3.81767e-6	1.59376e-6	8.16311e-7	
Node 14587: 16: 146.936 Hz	4.22352e-6	1.5423e-6	1.06129e-6	
Node 14587: 17: 150.0 Hz	4.49088e-6	1.52109e-6	1.26799e-6	
Node 14587: 18: 166.486 Hz	5.39309e-6	1.50079e-6	2.2582e-6	
Node 14587: 19: 175.0 Hz	5.48962e-6	1.50762e-6	2.59092e-6	
Node 14587: 20: 184.177 Hz	5.39882e-6	1.51298e-6	2.8202e-6	
Node 14587: 21: 197.232 Hz	5.07727e-6	1.51664e-6	2.97555e-6	
Node 14587: 22: 200.0 Hz	4.99407e-6	1.51705e-6	2.99022e-6	
Node 14587: 23: 204.712 Hz	4.84626e-6	1.51755e-6	3.00468e-6	
Node 14587: 24: 212.011 Hz	4.60836e-6	1.51787e-6	3.00675e-6	
Node 14587: 25: 214.284 Hz	4.5332e-6	1.5179e-6	3.00349e-6	
Node 14587: 26: 217.891 Hz	4.41365e-6	1.51793e-6	2.99533e-6	
Node 14587: 27: 225.0 Hz	4.17916e-6	1.51834e-6	2.97066e-6	
Node 14587: 28: 250.0 Hz	3.4146e-6	1.53806e-6	2.82629e-6	
Node 14587: 29: 253.857 Hz	3.31035e-6	1.54558e-6	2.79785e-6	
Node 14587: 30: 256.009 Hz	3.2542e-6	1.5504e-6	2.78129e-6	
Node 14587: 31: 271.668 Hz	2.89318e-6	1.5989e-6	2.64552e-6	
Node 14587: 32: 275.0 Hz	2.82784e-6	1.61194e-6	2.61318e-6	
Node 14587: 33: 278.879 Hz	2.75714e-6	1.6281e-6	2.57409e-6	
Node 14587: 34: 291.043 Hz	2.5736e-6	1.68368e-6	2.44291e-6	
Node 14587: 35: 300.0 Hz	2.47605e-6	1.72699e-6	2.34087e-6	
Node 14587: 36: 302.006 Hz	2.45857e-6	1.73672e-6	2.31779e-6	
Node 14587: 37: 309.966 Hz	2.40466e-6	1.77485e-6	2.22686e-6	
Node 14587: 38: 314.893 Hz	2.38334e-6	1.79775e-6	2.1721e-6	
Node 14587: 39: 325.0 Hz	-2.36665e-6	-1.84217e-6	-2.06705e-6	
Node 14587: 40: 332.746 Hz	-2.37627e-6	-1.87345e-6	-1.99616e-6	
Node 14587: 41: 350.0 Hz	-2.45392e-6	-1.93393e-6	-1.8788e-6	
Node 14587: 42: 352.215 Hz	-2.4683e-6	-1.94082e-6	-1.86825e-6	
Node 14587: 43: 367.211 Hz	-2.58242e-6	-1.98294e-6	-1.82417e-6	
Node 14587: 44: 375.0 Hz	-2.64845e-6	-2.00222e-6	-1.81893e-6	
Node 14587: 45: 400.0 Hz	-2.85332e-6	-2.05595e-6	-1.86531e-6	
Node 14587: 46: 417.262 Hz	-2.95987e-6	-2.08793e-6	-1.93243e-6	
Node 14587: 47: 425.0 Hz	-2.99297e-6	-2.10105e-6	-1.96629e-6	
Node 14587: 48: 441.484 Hz	-3.02882e-6	-2.12624e-6	-2.03792e-6	
Node 14587: 49: 450.0 Hz	-3.02855e-6	-2.13762e-6	-2.07177e-6	
Node 14587: 50: 475.0 Hz	-2.9611e-6	-2.16431e-6	-2.14642e-6	
Node 14587: 51: 490.708 Hz	-2.8785e-6	-2.17638e-6	-2.16953e-6	
Node 14587: 52: 500.0 Hz	-2.81975e-6	-2.18214e-6	-2.17403e-6	
Node 14587: 53: 508.204 Hz	-2.76371e-6	-2.18651e-6	-2.17255e-6	
Node 14587: 54: 522.299 Hz	-2.66196e-6	-2.19276e-6	-2.15896e-6	
Node 14587: 55: 523.017 Hz	-2.65667e-6	-2.19304e-6	-2.15792e-6	
Node 14587: 56: 525.0 Hz	-2.64204e-6	-2.1938e-6	-2.15489e-6	
Node 14587: 57: 550.0 Hz	-2.4585e-6	-2.20134e-6	-2.09867e-6	
Node 14587: 58: 575.0 Hz	-2.28688e-6	-2.205e-6	-2.01754e-6	
Node 14587: 59: 581.332 Hz	-2.24624e-6	-2.20517e-6	-1.9944e-6	
Node 14587: 60: 600.0 Hz	-2.1334e-6	-2.20338e-6	-1.92247e-6	
Node 14587: 61: 602.059 Hz	-2.12156e-6	-2.20295e-6	-1.91431e-6	
Node 14587: 62: 613.672 Hz	-2.05685e-6	-2.19945e-6	-1.86783e-6	
Node 14587: 63: 618.756 Hz	-2.02953e-6	-2.19731e-6	-1.84738e-6	
Node 14587: 64: 625.0 Hz	-1.99672e-6	-2.19414e-6	-1.82228e-6	
Node 14587: 65: 650.0 Hz	1.87172e-6	2.17448e-6	1.72373e-6	
Node 14587: 66: 651.206 Hz	1.86587e-6	2.17322e-6	1.7191e-6	
Node 14587: 67: 668.491 Hz	1.7832e-6	2.15171e-6	1.65459e-6	
Node 14587: 68: 675.0 Hz	1.75237e-6	2.14184e-6	1.63125e-6	
Node 14587: 69: 697.65 Hz	1.64509e-6	2.09956e-6	1.55434e-6	
Node 14587: 70: 700.0 Hz	1.63391e-6	2.09446e-6	1.54674e-6	
Node 14587: 71: 723.929 Hz	-1.51909e-6	-2.03486e-6	-1.47291e-6	
Node 14587: 72: 725.0 Hz	-1.51391e-6	-2.03188e-6	-1.46975e-6	
Node 14587: 73: 727.004 Hz	-1.50421e-6	-2.02623e-6	-1.46385e-6	
Node 14587: 74: 750.0 Hz	-1.39242e-6	-1.9552e-6	-1.39845e-6	
Node 14587: 75: 754.821 Hz	-1.36895e-6	-1.93897e-6	-1.38517e-6	
Node 14587: 76: 771.47 Hz	-1.28825e-6	-1.87989e-6	-1.3401e-6	
Node 14587: 77: 775.0 Hz	-1.27125e-6	-1.86681e-6	-1.33067e-6	
Node 14587: 78: 791.948 Hz	-1.19062e-6	-1.80187e-6	-1.28584e-6	
Node 14587: 79: 797.615 Hz	-1.16411e-6	-1.77948e-6	-1.27098e-6	
Node 14587: 80: 800.0 Hz	-1.15303e-6	-1.76998e-6	-1.26474e-6	
Node 14587: 81: 825.0 Hz	-1.04032e-6	-1.66824e-6	-1.19979e-6	
Node 14587: 82: 826.491 Hz	-1.03381e-6	-1.66209e-6	-1.19595e-6	
Node 14587: 83: 850.0 Hz	-9.35099e-7	-1.56495e-6	-1.13573e-6	
Node 14587: 84: 857.624 Hz	-9.04712e-7	-1.5336e-6	-1.11641e-6	
Node 14587: 85: 875.0 Hz	-8.38597e-7	-1.46295e-6	-1.07291e-6	
Node 14587: 86: 894.221 Hz	-7.70666e-7	-1.38679e-6	-1.02582e-6	
Node 14587: 87: 900.0 Hz	-7.5131e-7	-1.3644e-6	-1.01192e-6	
Node 14587: 88: 925.0 Hz	-6.73167e-7	-1.27078e-6	-9.53323e-7	
Node 14587: 89: 944.918 Hz	-6.17161e-7	-1.20034e-6	-9.08664e-7	
Node 14587: 90: 950.0 Hz	-6.03717e-7	-1.18299e-6	-8.97581e-7	
Node 14587: 91: 975.0 Hz	-5.42281e-7	-1.10145e-6	-8.44987e-7	
Node 14587: 92: 1000.0 Hz	-4.88084e-7	-1.02621e-6	-7.95686e-7	
Node 15445: 1: 0.0 Hz	4.03889e-5	7.37632e-6	9.07052e-6	
Node 15445: 2: 25.0 Hz	4.43037e-5	8.70244e-6	1.04719e-5	
Node 15445: 3: 28.3646 Hz	4.55129e-5	9.12619e-6	1.09173e-5	
Node 15445: 4: 50.0 Hz	5.70523e-5	1.3818e-5	1.57316e-5	
Node 15445: 5: 50.1598 Hz	5.71383e-5	1.38628e-5	1.5776e-5	
Node 15445: 6: 67.9919 Hz	5.47857e-5	1.66023e-5	1.79549e-5	
Node 15445: 7: 69.454 Hz	5.32035e-5	1.64585e-5	1.77182e-5	
Node 15445: 8: 75.0 Hz	4.61487e-5	1.5484e-5	1.63675e-5	
Node 15445: 9: 80.5485 Hz	3.87308e-5	1.41602e-5	1.46666e-5	
Node 15445: 10: 89.394 Hz	2.85987e-5	1.20924e-5	1.20327e-5	
Node 15445: 11: 100.0 Hz	2.00222e-5	1.01728e-5	9.42735e-6	
Node 15445: 12: 120.237 Hz	1.16369e-5	7.90006e-6	5.6623e-6	
Node 15445: 13: 125.0 Hz	1.07846e-5	-7.51828e-6	4.96912e-6	
Node 15445: 14: 129.311 Hz	1.02833e-5	-7.198e-6	4.41609e-6	
Node 15445: 15: 142.442 Hz	9.75964e-6	-6.28165e-6	3.17674e-6	
Node 15445: 16: 146.936 Hz	9.74111e-6	-5.9645e-6	2.89239e-6	
Node 15445: 17: 150.0 Hz	9.73467e-6	-5.7428e-6	2.73236e-6	
Node 15445: 18: 166.486 Hz	9.4451e-6	-4.47004e-6	2.20958e-6	
Node 15445: 19: 175.0 Hz	9.0443e-6	-3.79453e-6	2.07459e-6	
Node 15445: 20: 184.177 Hz	8.46654e-6	-3.10083e-6	1.97489e-6	
Node 15445: 21: 197.232 Hz	7.53442e-6	-2.23181e-6	1.87038e-6	
Node 15445: 22: 200.0 Hz	7.33522e-6	-2.06857e-6	1.85111e-6	
Node 15445: 23: 204.712 Hz	7.00139e-6	-1.80782e-6	1.81974e-6	
Node 15445: 24: 212.011 Hz	6.50432e-6	-1.44527e-6	1.77397e-6	
Node 15445: 25: 214.284 Hz	6.35564e-6	-1.3422e-6	1.7603e-6	
Node 15445: 26: 217.891 Hz	6.12637e-6	-1.18784e-6	1.7391e-6	
Node 15445: 27: 225.0 Hz	5.69984e-6	-9.15784e-7	1.69885e-6	
Node 15445: 28: 250.0 Hz	4.48925e-6	-4.13602e-7	1.56563e-6	
Node 15445: 29: 253.857 Hz	4.34372e-6	-4.36889e-7	1.54489e-6	
Node 15445: 30: 256.009 Hz	4.26728e-6	-4.60978e-7	1.53316e-6	
Node 15445: 31: 271.668 Hz	3.81049e-6	-7.55535e-7	1.44289e-6	
Node 15445: 32: 275.0 Hz	3.73477e-6	-8.29667e-7	1.42238e-6	
Node 15445: 33: 278.879 Hz	3.6555e-6	-9.17459e-7	1.39795e-6	
Node 15445: 34: 291.043 Hz	3.46385e-6	-1.19592e-6	1.31825e-6	
Node 15445: 35: 300.0 Hz	3.37116e-6	-1.3986e-6	1.25849e-6	
Node 15445: 36: 302.006 Hz	3.35525e-6	-1.44331e-6	1.24526e-6	
Node 15445: 37: 309.966 Hz	3.30727e-6	-1.61732e-6	1.19435e-6	
Node 15445: 38: 314.893 Hz	3.28824e-6	-1.7217e-6	1.16475e-6	
Node 15445: 39: 325.0 Hz	-3.26963e-6	1.92579e-6	1.11087e-6	
Node 15445: 40: 332.746 Hz	-3.26981e-6	2.07133e-6	1.07737e-6	
Node 15445: 41: 350.0 Hz	-3.29863e-6	2.35399e-6	1.03034e-6	
Node 15445: 42: 352.215 Hz	-3.30412e-6	2.38566e-6	1.02697e-6	
Node 15445: 43: 367.211 Hz	-3.34581e-6	2.56997e-6	1.01718e-6	
Node 15445: 44: 375.0 Hz	-3.36807e-6	2.64466e-6	1.01899e-6	
Node 15445: 45: 400.0 Hz	-3.42418e-6	2.79093e-6	1.03965e-6	
Node 15445: 46: 417.262 Hz	-3.43596e-6	2.81965e-6	1.05641e-6	
Node 15445: 47: 425.0 Hz	-3.43157e-6	2.81739e-6	1.06305e-6	
Node 15445: 48: 441.484 Hz	-3.40041e-6	2.78932e-6	1.07464e-6	
Node 15445: 49: 450.0 Hz	-3.3728e-6	2.76576e-6	1.07928e-6	
Node 15445: 50: 475.0 Hz	-3.25201e-6	2.67872e-6	1.08859e-6	
Node 15445: 51: 490.708 Hz	-3.15258e-6	2.6206e-6	1.09211e-6	
Node 15445: 52: 500.0 Hz	-3.08804e-6	2.58754e-6	1.09365e-6	
Node 15445: 53: 508.204 Hz	-3.02867e-6	2.55973e-6	1.09474e-6	
Node 15445: 54: 522.299 Hz	-2.92361e-6	2.51547e-6	1.0961e-6	
Node 15445: 55: 523.017 Hz	-2.9182e-6	2.51333e-6	1.09615e-6	
Node 15445: 56: 525.0 Hz	-2.90326e-6	2.50751e-6	1.09629e-6	
Node 15445: 57: 550.0 Hz	-2.71648e-6	2.44082e-6	1.09668e-6	
Node 15445: 58: 575.0 Hz	-2.54045e-6	2.38262e-6	1.0936e-6	
Node 15445: 59: 581.332 Hz	-2.49847e-6	2.36842e-6	1.09204e-6	
Node 15445: 60: 600.0 Hz	-2.38154e-6	2.32629e-6	1.0851e-6	
Node 15445: 61: 602.059 Hz	-2.36927e-6	2.32156e-6	1.0841e-6	
Node 15445: 62: 613.672 Hz	-2.30232e-6	2.2943e-6	1.0775e-6	
Node 15445: 63: 618.756 Hz	-2.27416e-6	2.28201e-6	1.07409e-6	
Node 15445: 64: 625.0 Hz	-2.24048e-6	2.26658e-6	1.06944e-6	
Node 15445: 65: 650.0 Hz	2.11415e-6	-2.20063e-6	-1.04575e-6	
Node 15445: 66: 651.206 Hz	2.10835e-6	-2.19727e-6	-1.0444e-6	
Node 15445: 67: 668.491 Hz	2.02736e-6	-2.14738e-6	-1.02315e-6	
Node 15445: 68: 675.0 Hz	1.99774e-6	-2.12777e-6	-1.01425e-6	
Node 15445: 69: 697.65 Hz	1.89708e-6	-2.05638e-6	-9.79915e-7	
Node 15445: 70: 700.0 Hz	1.88679e-6	-2.04872e-6	-9.76085e-7	
Node 15445: 71: 723.929 Hz	1.78293e-6	1.96855e-6	-9.34821e-7	
Node 15445: 72: 725.0 Hz	1.77831e-6	1.96488e-6	-9.32891e-7	
Node 15445: 73: 727.004 Hz	1.76967e-6	1.95799e-6	-9.29263e-7	
Node 15445: 74: 750.0 Hz	1.6711e-6	1.87768e-6	-8.86414e-7	
Node 15445: 75: 754.821 Hz	1.65058e-6	1.86059e-6	-8.77212e-7	
Node 15445: 76: 771.47 Hz	1.58026e-6	1.80109e-6	-8.45102e-7	
Node 15445: 77: 775.0 Hz	1.56548e-6	1.7884e-6	-8.38253e-7	
Node 15445: 78: 791.948 Hz	1.49539e-6	1.72724e-6	-8.05338e-7	
Node 15445: 79: 797.615 Hz	1.47233e-6	1.70673e-6	-7.94359e-7	
Node 15445: 80: 800.0 Hz	1.46268e-6	1.6981e-6	-7.89748e-7	
Node 15445: 81: 825.0 Hz	1.36424e-6	1.60778e-6	-7.41963e-7	
Node 15445: 82: 826.491 Hz	1.35854e-6	1.60241e-6	-7.39154e-7	
Node 15445: 83: 850.0 Hz	1.27153e-6	1.51844e-6	-6.95699e-7	
Node 15445: 84: 857.624 Hz	1.24455e-6	1.49154e-6	-6.81986e-7	
Node 15445: 85: 875.0 Hz	1.18546e-6	1.43108e-6	-6.51524e-7	
Node 15445: 86: 894.221 Hz	1.12409e-6	1.36586e-6	-6.1922e-7	
Node 15445: 87: 900.0 Hz	1.10646e-6	1.34664e-6	-6.09807e-7	
Node 15445: 88: 925.0 Hz	1.03449e-6	1.26589e-6	-5.70749e-7	
Node 15445: 89: 944.918 Hz	9.81952e-7	1.20458e-6	-5.41584e-7	
Node 15445: 90: 950.0 Hz	9.69196e-7	1.18939e-6	-5.34419e-7	
Node 15445: 91: 975.0 Hz	9.1005e-7	1.11747e-6	-5.00787e-7	
Node 15445: 92: 1000.0 Hz	8.56449e-7	1.05027e-6	-4.69757e-7	
Node 16750: 1: 0.0 Hz	3.00712e-5	6.20821e-6	6.19873e-6	
Node 16750: 2: 25.0 Hz	3.31111e-5	7.07122e-6	7.16976e-6	
Node 16750: 3: 28.3646 Hz	3.40529e-5	7.34332e-6	7.47883e-6	
Node 16750: 4: 50.0 Hz	4.31599e-5	1.01979e-5	1.08342e-5	
Node 16750: 5: 50.1598 Hz	4.32295e-5	1.02231e-5	1.08653e-5	
Node 16750: 6: 67.9919 Hz	4.19712e-5	1.11214e-5	1.24344e-5	
Node 16750: 7: 69.454 Hz	4.07963e-5	1.0929e-5	1.22748e-5	
Node 16750: 8: 75.0 Hz	3.54826e-5	9.93323e-6	1.13491e-5	
Node 16750: 9: 80.5485 Hz	2.97973e-5	8.75495e-6	1.01673e-5	
Node 16750: 10: 89.394 Hz	2.18259e-5	7.00327e-6	8.30115e-6	
Node 16750: 11: 100.0 Hz	1.46779e-5	5.36194e-6	6.37138e-6	
Node 16750: 12: 120.237 Hz	6.75099e-6	3.28377e-6	3.25294e-6	
Node 16750: 13: 125.0 Hz	5.96365e-6	2.9487e-6	2.61712e-6	
Node 16750: 14: 129.311 Hz	5.60706e-6	2.69135e-6	2.09491e-6	
Node 16750: 15: 142.442 Hz	5.81416e-6	2.14028e-6	9.78987e-7	
Node 16750: 16: 146.936 Hz	6.03627e-6	2.0159e-6	8.52401e-7	
Node 16750: 17: 150.0 Hz	6.17746e-6	1.94513e-6	8.55746e-7	
Node 16750: 18: 166.486 Hz	6.50808e-6	1.69772e-6	1.34532e-6	
Node 16750: 19: 175.0 Hz	6.37176e-6	1.62379e-6	1.5666e-6	
Node 16750: 20: 184.177 Hz	6.06409e-6	1.56642e-6	1.71846e-6	
Node 16750: 21: 197.232 Hz	5.48907e-6	1.51168e-6	1.81201e-6	
Node 16750: 22: 200.0 Hz	5.36033e-6	1.50322e-6	1.81858e-6	
Node 16750: 23: 204.712 Hz	5.14157e-6	1.49094e-6	1.82217e-6	
Node 16750: 24: 212.011 Hz	4.81e-6	1.47662e-6	1.81324e-6	
Node 16750: 25: 214.284 Hz	4.70963e-6	1.47324e-6	1.80774e-6	
Node 16750: 26: 217.891 Hz	4.55388e-6	1.46885e-6	1.79697e-6	
Node 16750: 27: 225.0 Hz	4.2612e-6	1.46366e-6	1.77011e-6	
Node 16750: 28: 250.0 Hz	3.41477e-6	1.48548e-6	1.64173e-6	
Node 16750: 29: 253.857 Hz	3.31225e-6	1.4953e-6	1.61853e-6	
Node 16750: 30: 256.009 Hz	3.25842e-6	1.50161e-6	1.6052e-6	
Node 16750: 31: 271.668 Hz	2.93862e-6	1.56594e-6	1.49907e-6	
Node 16750: 32: 275.0 Hz	2.88627e-6	1.58374e-6	1.4743e-6	
Node 16750: 33: 278.879 Hz	2.83186e-6	1.60617e-6	1.4445e-6	
Node 16750: 34: 291.043 Hz	2.70326e-6	1.68718e-6	1.3449e-6	
Node 16750: 35: 300.0 Hz	2.6443e-6	1.75517e-6	1.26699e-6	
Node 16750: 36: 302.006 Hz	2.63466e-6	1.77111e-6	1.24923e-6	
Node 16750: 37: 309.966 Hz	2.60749e-6	1.83607e-6	1.17849e-6	
Node 16750: 38: 314.893 Hz	2.59843e-6	1.87709e-6	1.13508e-6	
